Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Years at Company,Current Employment Status,Annual Leave Entitlement (days),Ethnicity,Image URL
1919,Unni Keer,9/26/1998,Male,High School,2/27/2018,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,61855.24,0,8,Active,20,Indo-Aryan,https://randomuser.me/api/portraits/men/31.jpg
1920,Rudolph Wernecke,6/30/1985,Male,Master's,8/27/2022,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,77857.78,0,10,Active,22,German,https://randomuser.me/api/portraits/women/32.jpg
1921,Dr Rosemary Jones,5/16/1963,Male,Bachelor's,8/22/2019,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,54805.06,1,6,Active,24,White British,https://randomuser.me/api/portraits/women/92.jpg
1922,Gregory Villegas,2/19/2002,Male,Doctorate,1/24/2018,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,84090.02,0,10,Active,20,BD-Tribal,https://randomuser.me/api/portraits/men/70.jpg
1923,Jalsa Ratta,10/4/1991,Female,Associate's,11/14/2018,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,69963.94,3,4,Active,22,Dravidian,https://randomuser.me/api/portraits/men/15.jpg
1924,Danielle Jenkins,10/23/1997,Female,Doctorate,10/8/2018,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,70686.82,4,6,Active,22,Hispanic,https://randomuser.me/api/portraits/women/61.jpg
1925,Ms Valerie Price,2/4/1974,Female,High School,8/11/2021,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,88648.84,0,2,Active,18,White British,https://randomuser.me/api/portraits/men/19.jpg
1926,Veer Pingle,1/16/1977,Female,Master's,9/16/2019,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,51968.82,2,8,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/men/86.jpg
1927,Anusha Das,5/4/1964,Female,Associate's,1/3/2020,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,61200.65,0,3,Active,22,Dravidian,https://randomuser.me/api/portraits/women/26.jpg
1928,John Madden,7/8/2006,Male,Bachelor's,9/5/2022,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,65568.14,0,3,Active,22,White,https://randomuser.me/api/portraits/men/18.jpg
1929,Miss Helen Browne,10/30/2004,Male,Bachelor's,11/3/2021,Sales,Sales Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Full-time,44067.06,2,7,Active,22,Asian British,https://randomuser.me/api/portraits/women/53.jpg
1930,Daniel Stewart,3/2/1976,Male,Master's,2/17/2022,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,54574.23,0,6,Resigned,22,Bengali,https://randomuser.me/api/portraits/women/33.jpg
1931,Jeanne White,5/27/2001,Female,Master's,10/9/2021,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,74510.32,4,6,Active,22,Bengali,https://randomuser.me/api/portraits/women/55.jpg
1932,Ing. Lukas Sager,12/14/1965,Male,Master's,2/7/2019,HR,HR Manager,Senior,Europe,Germany,52.52,13.405,Remote,Part-time,52477.11,3,9,Active,22,Turkish,https://randomuser.me/api/portraits/women/76.jpg
1933,Abha Vora,8/2/1982,Female,Associate's,11/9/2019,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,114017.41,1,1,Active,15,Indo-Aryan,https://randomuser.me/api/portraits/women/24.jpg
1934,Richard Graves,8/12/1972,Female,High School,7/8/2018,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,70737.34,2,8,Active,22,Bengali,https://randomuser.me/api/portraits/women/50.jpg
1935,Jacob White,12/6/1961,Male,Doctorate,6/26/2022,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,52484.82,2,10,Active,22,Bengali,https://randomuser.me/api/portraits/men/96.jpg
1936,Hector Weeks,12/8/1959,Other,Associate's,12/24/2018,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,65798.57,0,2,Active,22,Bengali,https://randomuser.me/api/portraits/men/6.jpg
1937,Todd Rosario,4/23/2004,Female,Bachelor's,4/24/2018,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,84322.7,4,4,Active,18,Bengali,https://randomuser.me/api/portraits/women/57.jpg
1938,Vincent Marquez,9/16/1993,Female,High School,3/10/2019,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,93564.26,0,8,Active,15,Bengali,https://randomuser.me/api/portraits/men/77.jpg
1939,Advaith Sangha,11/14/1965,Male,Bachelor's,12/15/2020,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,120492.26,2,8,Resigned,15,Dravidian,https://randomuser.me/api/portraits/men/77.jpg
1940,Aarna Ramanathan,7/9/1971,Female,Doctorate,5/11/2022,R&D,Research Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,115989.93,2,7,Active,15,India-Tribal,https://randomuser.me/api/portraits/women/42.jpg
1941,Upasna Ganesan,7/30/2001,Female,Associate's,3/11/2021,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,33247.55,2,1,Active,25,Indo-Aryan,https://randomuser.me/api/portraits/women/23.jpg
1942,Megan Smith,4/30/1977,Male,Associate's,8/8/2022,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,59173.99,0,8,Active,24,Asian,https://randomuser.me/api/portraits/women/36.jpg
1943,Minna Kroker-Hartmann,5/17/1972,Female,High School,6/8/2019,Sales,Account Executive,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,90779.09,0,1,Active,18,Germany-Other,https://randomuser.me/api/portraits/men/70.jpg
1944,Ricky Todd,10/25/1993,Male,Master's,4/10/2022,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,123910.5,3,3,Active,15,White British,https://randomuser.me/api/portraits/men/36.jpg
1945,Todd Bradley,1/31/1989,Male,High School,1/5/2022,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Part-time,68202.39,1,5,Active,20,White,https://randomuser.me/api/portraits/women/51.jpg
1946,Adam Baker,7/29/2002,Male,Doctorate,1/23/2020,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,73729.31,1,4,Active,22,White,https://randomuser.me/api/portraits/men/96.jpg
1947,Mandy Hammond-Parkinson,2/25/2003,Male,High School,3/11/2020,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,54417.88,3,9,Active,22,White British,https://randomuser.me/api/portraits/men/9.jpg
1948,Mrs Lorraine Forster,3/30/2003,Female,Associate's,1/10/2020,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,42917.23,2,6,Active,24,Black British,https://randomuser.me/api/portraits/men/60.jpg
1949,Laura Foley,9/12/1970,Male,Associate's,5/14/2021,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,97916.24,2,10,Active,18,Bengali,https://randomuser.me/api/portraits/women/19.jpg
1950,Ekaraj Deshmukh,6/18/2005,Female,Associate's,10/7/2022,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,117293.27,0,4,Active,15,Indo-Aryan,https://randomuser.me/api/portraits/men/46.jpg
1951,Kimberly Rich,5/26/1997,Female,Associate's,12/22/2018,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,73208.18,2,7,Active,20,Bengali,https://randomuser.me/api/portraits/men/69.jpg
1952,Martin Chambers,9/18/1967,Male,Associate's,10/7/2018,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Remote,Part-time,40170.94,2,6,Resigned,24,Asian,https://randomuser.me/api/portraits/women/57.jpg
1953,Brandon Fisher,8/27/1964,Male,Master's,1/7/2018,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,54225.07,4,5,Active,24,Bengali,https://randomuser.me/api/portraits/women/33.jpg
1954,Thomas Taylor,4/19/2006,Male,Associate's,12/27/2019,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,55558.27,0,9,Active,22,Bengali,https://randomuser.me/api/portraits/women/25.jpg
1955,Hans-Martin Stolze,9/20/2006,Male,Doctorate,10/30/2018,Marketing,Marketing Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,76931.16,4,5,Active,22,Germany-Other,https://randomuser.me/api/portraits/men/86.jpg
1956,Daniel Johnson,9/26/1959,Female,Doctorate,1/4/2020,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,84571.91,3,7,Active,18,Bengali,https://randomuser.me/api/portraits/men/29.jpg
1957,Marian Mende B.A.,11/8/1987,Female,Associate's,4/12/2021,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,52529.65,1,6,Active,24,German,https://randomuser.me/api/portraits/women/19.jpg
1958,Michael Ayala,9/17/1978,Female,Master's,9/18/2018,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,86460.6,4,1,Resigned,18,Black,https://randomuser.me/api/portraits/men/37.jpg
1959,Steven Hill,5/9/2003,Female,Associate's,12/16/2022,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,97844.67,3,5,Active,18,Asian British,https://randomuser.me/api/portraits/women/69.jpg
1960,Dayamai Sarin,5/22/2006,Female,Doctorate,7/19/2020,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Part-time,78675.69,2,2,Active,22,India-Tribal,https://randomuser.me/api/portraits/women/5.jpg
1961,William Manne,6/7/1965,Female,Bachelor's,2/7/2020,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,67559.68,4,6,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/women/82.jpg
1962,Ekantika Memon,10/3/1964,Female,Master's,8/16/2020,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,46223.97,2,8,Active,25,Dravidian,https://randomuser.me/api/portraits/men/34.jpg
1963,Andrea Miles,11/19/1966,Other,Master's,5/27/2020,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,54486.11,0,6,Active,22,White British,https://randomuser.me/api/portraits/men/78.jpg
1964,Clare Murray,7/31/1995,Male,Associate's,8/24/2019,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,56626.51,2,10,Active,22,Asian British,https://randomuser.me/api/portraits/women/79.jpg
1965,Ian Rodriguez,9/23/2005,Male,Associate's,9/14/2019,Finance,Accountant,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,70236.4,1,1,Resigned,22,White,https://randomuser.me/api/portraits/men/58.jpg
1966,Timothy Romero,2/29/1968,Male,Master's,10/18/2022,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,71372.34,2,10,Active,22,BD-Tribal,https://randomuser.me/api/portraits/men/37.jpg
1967,Ruth Rogers,1/29/2006,Male,Associate's,3/10/2019,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Remote,Full-time,76880.45,4,2,Active,20,UK-Other,https://randomuser.me/api/portraits/women/31.jpg
1968,Dwayne Collins,1/29/1984,Female,Master's,4/22/2018,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,90009.45,3,9,Resigned,18,Asian,https://randomuser.me/api/portraits/men/59.jpg
1969,Jack Luna,12/24/1991,Female,High School,12/16/2019,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,76403.62,3,4,Active,22,USA-Other,https://randomuser.me/api/portraits/men/79.jpg
1970,Andrea Cook,5/2/1996,Male,High School,7/13/2020,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,52170,1,6,Active,24,White,https://randomuser.me/api/portraits/men/13.jpg
1971,Rosa-Maria Ernst,11/22/1967,Other,Doctorate,7/9/2019,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,101032.5,0,4,Active,18,Germany-Other,https://randomuser.me/api/portraits/women/36.jpg
1972,Jake Davies-Pearson,8/5/1966,Male,Associate's,10/15/2021,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,50581.52,1,9,Active,22,White British,https://randomuser.me/api/portraits/women/49.jpg
1973,Ingbert Fritsch,5/18/1987,Female,High School,7/24/2021,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Part-time,96823.39,4,1,Active,15,German,https://randomuser.me/api/portraits/men/9.jpg
1974,Kelli Horn,8/22/1972,Female,High School,7/6/2018,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,67359.82,4,1,Active,22,White,https://randomuser.me/api/portraits/women/27.jpg
1975,Dr Aaron Bailey,5/27/1968,Male,Master's,1/21/2021,IT,Data Scientist,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Part-time,66021.9,1,1,Active,20,White British,https://randomuser.me/api/portraits/men/45.jpg
1976,Ekalinga Vaidya,3/19/1992,Female,Associate's,8/6/2018,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Remote,Part-time,72293.43,4,10,Resigned,22,Dravidian,https://randomuser.me/api/portraits/women/64.jpg
1977,Witold Stahr,4/26/1963,Male,Associate's,1/30/2022,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,59209.01,0,4,Active,22,German,https://randomuser.me/api/portraits/men/29.jpg
1978,Klaus-Werner Löwer,3/6/2004,Male,Associate's,3/11/2022,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,55841.25,2,1,Active,24,German,https://randomuser.me/api/portraits/women/9.jpg
1979,Rachel Sparks,1/8/1981,Female,Associate's,2/15/2019,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,114651.12,4,9,Active,18,Black,https://randomuser.me/api/portraits/women/23.jpg
1980,Herr Lambert Budig,10/19/1970,Male,Master's,2/27/2020,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,63171.05,4,4,Active,20,German,https://randomuser.me/api/portraits/men/31.jpg
1981,Irmela Hahn,1/12/1967,Male,High School,2/15/2018,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,149696.11,0,5,Active,15,German,https://randomuser.me/api/portraits/men/55.jpg
1982,Waida Seth,8/6/1963,Female,Master's,8/16/2019,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,53316.16,2,9,Active,24,Dravidian,https://randomuser.me/api/portraits/women/24.jpg
1983,Nicole Li,2/21/1988,Female,High School,7/2/2019,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,59294.41,2,6,Active,22,Bengali,https://randomuser.me/api/portraits/men/2.jpg
1984,Dimitri Zimmer,7/8/1963,Other,Bachelor's,10/22/2019,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,51886.33,0,9,Active,22,Turkish,https://randomuser.me/api/portraits/men/94.jpg
1985,Jessica Stewart,9/2/1977,Female,Associate's,9/10/2018,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,80959.02,0,10,Active,20,Bengali,https://randomuser.me/api/portraits/men/37.jpg
1986,Stacy Bishop,5/11/1987,Male,Associate's,2/6/2021,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,68332.37,2,4,Active,20,Bengali,https://randomuser.me/api/portraits/men/34.jpg
1987,Marcus Green,1/8/2006,Male,Doctorate,6/13/2022,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,77175.07,1,9,Resigned,22,Bengali,https://randomuser.me/api/portraits/men/66.jpg
1988,Charlie Johnson-Wilson,10/15/1980,Male,Associate's,11/21/2019,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,69500.61,0,10,Active,22,Asian British,https://randomuser.me/api/portraits/women/7.jpg
1989,Brittney Mullins,12/12/1990,Male,Bachelor's,5/21/2018,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,102315.73,4,5,Resigned,18,Bengali,https://randomuser.me/api/portraits/men/44.jpg
1990,Isha Chakraborty,3/7/1977,Male,High School,10/29/2019,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,57292.62,3,4,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/women/4.jpg
1991,Gerald Christensen,4/27/1963,Female,Associate's,9/27/2018,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,78104.31,4,2,Active,22,Hispanic,https://randomuser.me/api/portraits/men/20.jpg
1992,Cassandra Mcdonald,9/8/1969,Male,Associate's,8/21/2021,Marketing,Content Strategist,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,76312.9,2,6,Active,22,Bengali,https://randomuser.me/api/portraits/women/25.jpg
1993,Laura Bentley,6/18/1988,Female,Master's,5/3/2019,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,105026.69,0,10,Active,18,Bengali,https://randomuser.me/api/portraits/men/42.jpg
1994,Jacob James,8/15/1993,Male,Master's,11/28/2018,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,122570.47,3,9,Active,15,Bengali,https://randomuser.me/api/portraits/women/3.jpg
1995,Angela Smith,5/19/1966,Male,Doctorate,12/22/2019,R&D,Research Scientist,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,75349.74,2,5,Active,22,White British,https://randomuser.me/api/portraits/women/60.jpg
1996,Austin Kramer,11/24/1969,Male,Master's,11/1/2022,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,91294.16,4,9,Active,15,BD-Tribal,https://randomuser.me/api/portraits/men/43.jpg
1997,Norman Gray,3/24/1979,Male,Master's,8/26/2020,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,74944.43,2,7,Active,22,White British,https://randomuser.me/api/portraits/women/62.jpg
1998,David Dennis,12/27/1992,Female,Bachelor's,5/14/2019,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,72972.08,2,8,Active,22,Bengali,https://randomuser.me/api/portraits/men/70.jpg
1999,Dr Nathan McDonald,5/31/1981,Female,Associate's,9/10/2021,Operations,Logistics Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,33748.94,3,9,Active,25,White British,https://randomuser.me/api/portraits/men/94.jpg
2000,Kritika Sura,6/24/2006,Male,Bachelor's,8/6/2021,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,59756.82,4,5,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/men/21.jpg
2001,Halil Noack,9/2/1996,Male,Doctorate,9/23/2018,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,53760.73,0,5,Active,24,German,https://randomuser.me/api/portraits/women/14.jpg
2002,Andrej Heser,12/10/1966,Male,High School,6/15/2021,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,41556.68,1,5,Active,24,German,https://randomuser.me/api/portraits/women/35.jpg
2003,Dr Shane Power,12/29/1960,Female,Associate's,8/21/2019,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,59836.25,0,9,Active,22,White British,https://randomuser.me/api/portraits/women/63.jpg
2004,Anna Harrison,3/5/1994,Male,Master's,11/28/2022,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,98276.92,0,4,Active,18,White,https://randomuser.me/api/portraits/men/78.jpg
2005,Michael Dixon,5/13/1972,Female,Bachelor's,3/20/2022,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,47661.82,0,8,Active,25,White,https://randomuser.me/api/portraits/men/11.jpg
2006,Jose Salazar,6/4/2001,Female,Associate's,7/28/2021,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,59915.13,2,1,Active,22,Bengali,https://randomuser.me/api/portraits/men/16.jpg
2007,Alexis Brooks,3/28/1971,Male,Master's,10/12/2019,Marketing,Content Strategist,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,75422.61,3,5,Active,22,White,https://randomuser.me/api/portraits/men/1.jpg
2008,Dr. Ferdi Martin MBA.,8/3/1989,Female,Bachelor's,1/25/2020,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,42520.18,1,10,Active,25,German,https://randomuser.me/api/portraits/women/80.jpg
2009,Grit Ruppert B.Eng.,7/7/1984,Male,Bachelor's,11/16/2021,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,72940.44,2,1,Active,22,German,https://randomuser.me/api/portraits/women/14.jpg
2010,Champak Kade,11/27/1986,Female,Associate's,8/17/2021,Marketing,Content Strategist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,35261.39,4,5,Active,25,Indo-Aryan,https://randomuser.me/api/portraits/men/21.jpg
2011,Nancy Montgomery,4/12/1971,Female,Doctorate,5/3/2018,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Part-time,64408.14,0,1,Active,22,Black,https://randomuser.me/api/portraits/men/23.jpg
2012,Jason Ponce,1/18/1992,Male,Master's,4/20/2018,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,83745.88,1,1,Active,18,White,https://randomuser.me/api/portraits/men/80.jpg
2013,Jimmy Smith,7/20/1994,Male,High School,9/8/2020,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,135165.15,0,4,Active,15,White,https://randomuser.me/api/portraits/men/1.jpg
2014,Kenneth Mclean,11/22/1964,Female,High School,1/20/2018,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,50004.91,0,6,Active,24,Bengali,https://randomuser.me/api/portraits/women/4.jpg
2015,Ryan Kant,2/4/1998,Male,Master's,11/28/2019,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,51167.93,4,5,Active,24,Dravidian,https://randomuser.me/api/portraits/men/42.jpg
2016,Jean May,4/7/1968,Female,Bachelor's,3/23/2020,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,116424.9,4,9,Resigned,18,Bengali,https://randomuser.me/api/portraits/men/27.jpg
2017,Roberta Warren,12/8/1958,Male,Master's,2/15/2018,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,70808.59,0,9,Active,18,Bengali,https://randomuser.me/api/portraits/men/14.jpg
2018,Nandini Atwal,2/21/1968,Female,Doctorate,5/10/2022,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,108733.49,2,4,Active,18,Indo-Aryan,https://randomuser.me/api/portraits/women/13.jpg
2019,Bhavini Jani,4/6/1985,Other,High School,1/8/2020,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,48808.61,3,8,Active,24,Indo-Aryan,https://randomuser.me/api/portraits/women/74.jpg
2020,Michael Rice,6/28/2003,Male,High School,11/1/2020,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,100591.48,1,1,Active,18,Bengali,https://randomuser.me/api/portraits/women/12.jpg
2021,Debra Roy,6/3/1961,Other,Doctorate,9/30/2019,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,65472.06,1,6,Active,22,White,https://randomuser.me/api/portraits/women/38.jpg
2022,Nina Fritsch,9/24/1972,Female,High School,6/30/2020,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Part-time,78710.3,3,10,Active,20,German,https://randomuser.me/api/portraits/women/47.jpg
2023,James Parker,10/2/1971,Female,High School,4/19/2019,HR,HR Manager,Senior,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,43990.03,0,7,Active,22,Bengali,https://randomuser.me/api/portraits/men/89.jpg
2024,Marleen Kitzmann,5/16/1994,Female,Bachelor's,10/20/2020,Marketing,Content Strategist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,78113.24,2,8,Active,20,German,https://randomuser.me/api/portraits/women/39.jpg
2025,Wigbert Tröst,10/2/1972,Female,Associate's,10/23/2020,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,90035.49,2,3,Active,15,Turkish,https://randomuser.me/api/portraits/women/48.jpg
2026,Mr Bruce May,5/29/1976,Female,Associate's,12/8/2022,Finance,Accountant,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,47534.52,1,8,Active,25,Asian British,https://randomuser.me/api/portraits/men/64.jpg
2027,Darika Bala,2/16/1966,Female,Bachelor's,3/16/2019,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,89447.81,3,3,Active,18,Dravidian,https://randomuser.me/api/portraits/women/44.jpg
2028,Ing. Gitte Hein,4/24/2000,Female,Master's,11/30/2020,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,90855.53,1,4,Active,18,German,https://randomuser.me/api/portraits/women/3.jpg
2029,Justin Newman,12/3/1997,Female,Master's,8/20/2021,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Remote,Part-time,108451.63,0,10,Resigned,15,White British,https://randomuser.me/api/portraits/women/0.jpg
2030,Raymond Morrison,12/26/1998,Female,Master's,3/31/2021,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,79835.3,1,2,Active,18,Bengali,https://randomuser.me/api/portraits/women/60.jpg
2031,David Francis,6/10/1989,Male,Bachelor's,10/12/2018,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,58974.94,3,10,Active,22,Bengali,https://randomuser.me/api/portraits/men/46.jpg
2032,Annekatrin Dehmel,1/3/1988,Male,Master's,4/20/2020,HR,HR Manager,Senior,Europe,Germany,52.52,13.405,Remote,Full-time,82965.43,1,6,Active,18,German,https://randomuser.me/api/portraits/men/79.jpg
2033,Olivia Smith,10/16/2001,Male,Doctorate,9/2/2022,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,72395.13,3,6,Active,22,Bengali,https://randomuser.me/api/portraits/women/11.jpg
2034,Faraj Lad,7/19/1982,Female,Master's,7/10/2019,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Part-time,97390.08,2,5,Resigned,18,Indo-Aryan,https://randomuser.me/api/portraits/men/55.jpg
