Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Current Employment Status,Annual Leave Entitlement (days),Ethnicity,Tenure (Years),Age (Years),Age Band,Tenure Band,Salary Band,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($),Incentive Amount ($) Band,Bonus ($) Band,Satisfaction Score Band,Team Size Band,Performance Rating Band,Projects Handled Band,Project Target Band,Working Hours Band,Overtime Band
2061,John Fox,1971-01-22,Female,Associate's,2019-08-13,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,66291.14,4,Active,20,White,5,53,46-55,4-6 Years,50K-75K,2023,1.0,53,61,1907.4,119.4,12.2,Moderate,2.0,3833.84,4765.66,500-5K,500-5K,Low,11-15,Poor,41-60,61-80,1901-2100,101-150
2062,Daniel Coleman,1986-05-06,Male,Bachelor's,2021-08-30,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,51467.55,0,Active,22,White,3,38,36-45,1-3 Years,50K-75K,2023,3.6666666666666665,31,36,1992.0,203.0,8.0,Moderate,2.6666666666666665,6969.24,10739.130000000001,5K-10K,10K-20K,Medium,6-10,Good,21-40,21-40,1901-2100,Above 200
2063,Dr. Reimar Bolander,1988-11-18,Female,Associate's,2022-03-10,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,59548.61,3,Active,22,German,2,36,36-45,1-3 Years,50K-75K,2023,1.5,20,23,1847.5,166.5,8.5,Low,4.0,2091.59,2854.48,500-5K,500-5K,High,6-10,Below Average,10-20,21-40,1701-1900,151-200
2064,Rebecca Williams,1961-07-06,Female,Bachelor's,2019-01-15,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,124464.83,1,Active,15,Bengali,5,63,56-66,4-6 Years,100K-125K,2023,2.0,56,60,2012.0,107.6,9.6,High,3.6,7384.2699999999995,10472.43,5K-10K,10K-20K,High,6-10,Below Average,41-60,41-60,1901-2100,101-150
2065,Johnny Bray,1983-12-30,Female,High School,2022-02-28,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,92150.8,1,Active,15,USA-Other,2,41,36-45,1-3 Years,75K-100K,2023,2.0,20,26,2014.5,197.0,13.5,Low,3.5,2441.8100000000004,3871.76,500-5K,500-5K,High,11-15,Below Average,10-20,21-40,1901-2100,151-200
2066,Hemang Batta,1981-04-22,Male,Bachelor's,2022-09-19,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,53331.31,0,Active,22,Indo-Aryan,2,43,36-45,1-3 Years,50K-75K,2023,2.5,22,25,2189.0,91.5,11.0,Low,4.5,3880.07,5560.18,500-5K,5K-10K,Very High,11-15,Average,21-40,21-40,Above 2100,51-100
2067,Dipl.-Ing. Emilie Rädel,1998-12-06,Other,Doctorate,2018-04-28,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,98909.88,1,Active,15,Germany-Other,6,26,26-35,4-6 Years,75K-100K,2023,2.5,63,73,2103.6666666666665,191.83333333333334,9.833333333333334,Low,3.6666666666666665,10941.529999999999,15244.7,10K-15K,10K-20K,High,6-10,Average,61-80,61-80,Above 2100,151-200
2068,Tamara Boyer,1962-06-24,Female,Doctorate,2022-07-14,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Remote,Part-time,64987.81,3,Active,20,White,2,62,56-66,1-3 Years,50K-75K,2023,2.5,21,28,1964.0,116.0,3.5,High,5.0,3339.67,4663.43,500-5K,500-5K,Very High,1-5,Average,21-40,21-40,1901-2100,101-150
2069,Samantha Johnson,1974-11-29,Male,Master's,2018-01-13,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,97836.59,1,Resigned,18,Black,6,50,46-55,4-6 Years,75K-100K,2023,2.5,61,77,1726.6666666666667,112.16666666666667,7.333333333333333,Low,3.5,10229.95,14825.31,10K-15K,10K-20K,High,6-10,Average,61-80,61-80,1701-1900,101-150
2070,Christopher Prince,1996-12-23,Other,Associate's,2020-09-20,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,131474.45,4,Active,15,Bengali,4,28,26-35,4-6 Years,125K-150K,2023,1.75,43,49,1773.0,99.25,15.0,Low,2.0,5075.64,6917.93,5K-10K,5K-10K,Low,11-15,Below Average,41-60,41-60,1701-1900,51-100
2071,Ruth Jackson,1962-08-04,Female,Doctorate,2019-10-05,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,50830.47,4,Resigned,22,White British,4,62,56-66,4-6 Years,50K-75K,2023,3.2,55,63,1811.4,130.8,15.4,Low,4.0,9992.78,16731.239999999998,5K-10K,10K-20K,High,16-20,Good,41-60,61-80,1701-1900,101-150
2072,Ladli Bhat,1975-05-10,Female,Associate's,2020-03-09,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,86107.14,0,Active,20,Indo-Aryan,4,49,46-55,4-6 Years,75K-100K,2023,2.0,44,53,1816.25,81.5,11.75,High,4.0,5071.49,8436.77,5K-10K,5K-10K,High,11-15,Below Average,41-60,41-60,1701-1900,51-100
2073,Falguni Viswanathan,1982-02-18,Female,High School,2018-03-17,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Onsite,Part-time,94177.49,3,Resigned,15,Indo-Aryan,2,42,36-45,1-3 Years,75K-100K,2019,1.0,24,25,2127.5,188.0,9.5,Low,2.0,1599.49,2249.96,500-5K,500-5K,Low,6-10,Poor,21-40,21-40,Above 2100,151-200
2074,Bryan Good,1963-11-15,Male,High School,2020-06-20,Finance,Accountant,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,70906.15,2,Active,22,White,4,61,56-66,4-6 Years,50K-75K,2023,2.75,42,48,1956.5,149.25,11.0,Moderate,4.25,7713.64,10318.91,5K-10K,10K-20K,Very High,11-15,Average,41-60,41-60,1901-2100,101-150
2075,Lauren Hayes MD,1989-04-11,Female,Bachelor's,2019-10-17,Sales,Account Executive,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,117198.41,1,Resigned,18,White,0,35,26-35,<1 Year,100K-125K,2023,1.8,54,61,1752.6,212.2,11.8,High,2.2,6523.9800000000005,8848.93,5K-10K,5K-10K,Medium,11-15,Below Average,41-60,61-80,1701-1900,Above 200
2076,Indrajit Wali,1966-12-09,Male,Master's,2020-01-19,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,66627.66,1,Resigned,20,Indo-Aryan,3,58,56-66,1-3 Years,50K-75K,2024,2.7142857142857144,78,81,2100.0,201.42857142857142,9.0,Moderate,3.4285714285714284,8563.869999999999,19186.7,5K-10K,10K-20K,High,6-10,Average,61-80,Above 80,1901-2100,Above 200
2077,Olivia Jones,1974-04-12,Male,Associate's,2022-10-11,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Onsite,Full-time,55738.43,2,Active,24,White British,2,50,46-55,1-3 Years,50K-75K,2023,3.0,21,24,1845.5,60.5,14.0,High,4.0,3766.83,6251.469999999999,500-5K,5K-10K,High,11-15,Average,21-40,21-40,1701-1900,51-100
2078,Garry Herbert,1995-02-02,Male,Associate's,2019-08-26,R&D,Research Scientist,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Full-time,74635.23,4,Active,20,White British,5,29,26-35,4-6 Years,50K-75K,2023,1.4,52,59,1872.8,129.8,10.4,High,3.6,4905.24,7037.33,500-5K,5K-10K,High,11-15,Below Average,41-60,41-60,1701-1900,101-150
2079,Darika Rana,1975-10-28,Male,Doctorate,2018-05-08,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,51939.72,0,Active,24,Dravidian,6,49,46-55,4-6 Years,50K-75K,2023,1.6666666666666667,64,80,1902.6666666666667,191.83333333333334,9.833333333333334,Moderate,3.5,7184.87,9675.99,5K-10K,5K-10K,High,6-10,Below Average,61-80,61-80,1901-2100,151-200
2080,Marie-Theres Tlustek-Gnatz,1969-03-23,Male,High School,2019-09-15,HR,HR Manager,Senior,Europe,Germany,52.52,13.405,Remote,Full-time,59549.86,2,Active,22,German,5,55,46-55,4-6 Years,50K-75K,2023,2.6,54,70,2115.4,89.4,6.2,High,3.6,8643.060000000001,12164.970000000001,5K-10K,10K-20K,High,6-10,Average,41-60,61-80,Above 2100,51-100
2081,Danielle Silva,1961-07-29,Female,Bachelor's,2019-08-08,Sales,Account Executive,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,58793.04,2,Active,22,White,5,63,56-66,4-6 Years,50K-75K,2023,2.0,54,67,1806.4,175.6,13.8,High,3.4,6706.860000000001,10108.1,5K-10K,10K-20K,High,11-15,Below Average,41-60,61-80,1701-1900,151-200
2082,Valeria Wesack-Beckmann,1962-04-27,Male,High School,2021-10-25,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,90942.05,1,Active,15,German,3,62,56-66,1-3 Years,75K-100K,2023,1.6666666666666667,30,44,1935.0,79.33333333333333,11.666666666666666,High,3.6666666666666665,3095.17,4326.79,500-5K,500-5K,High,11-15,Below Average,21-40,41-60,1901-2100,51-100
2083,Lucy Clark-Lynch,1996-07-30,Other,Master's,2022-08-23,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,64387.37,0,Resigned,22,White British,0,28,26-35,<1 Year,50K-75K,2024,3.2857142857142856,78,83,2110.285714285714,132.71428571428572,10.714285714285714,Low,3.142857142857143,17179.39,21006.29,15K-20K,20K-30K,High,11-15,Good,61-80,Above 80,Above 2100,101-150
2084,Tomislav Metz-Wirth,1999-08-03,Female,Master's,2020-09-27,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,89748.36,0,Active,18,Germany-Other,4,25,18-25,4-6 Years,75K-100K,2023,2.5,45,53,2001.5,137.0,14.75,High,4.5,7162.25,8751.91,5K-10K,5K-10K,Very High,11-15,Average,41-60,41-60,1901-2100,101-150
2085,Stephanie Chapman,1962-02-16,Male,Bachelor's,2022-04-03,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,82534.19,0,Active,20,BD-Tribal,2,62,56-66,1-3 Years,75K-100K,2023,3.0,21,21,1874.5,275.5,13.5,High,4.5,4976.87,6000.0,500-5K,5K-10K,Very High,11-15,Average,21-40,21-40,1701-1900,Above 200
2086,Priya Bains,1986-06-10,Female,High School,2018-06-14,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,53253.61,0,Active,22,Indo-Aryan,6,38,36-45,4-6 Years,50K-75K,2023,1.6666666666666667,63,81,1954.6666666666667,136.66666666666666,11.5,Moderate,3.8333333333333335,6641.9,9296.470000000001,5K-10K,5K-10K,High,11-15,Below Average,61-80,Above 80,1901-2100,101-150
2087,Terence Wood,1962-03-29,Male,Bachelor's,2019-08-25,R&D,R&D Engineer,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,45312.6,2,Active,22,White British,5,62,56-66,4-6 Years,30K-50K,2023,3.0,53,60,2033.8,133.8,15.4,High,2.8,10468.83,15523.87,10K-15K,10K-20K,Medium,16-20,Average,41-60,41-60,1901-2100,101-150
2088,Carrie Gomez,1976-12-01,Female,Master's,2018-01-31,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,86380.48,4,Active,18,Bengali,6,48,46-55,4-6 Years,75K-100K,2023,2.6666666666666665,63,79,1961.8333333333333,116.5,13.333333333333334,Moderate,2.8333333333333335,10412.01,15026.310000000001,10K-15K,10K-20K,Medium,11-15,Average,61-80,61-80,1901-2100,101-150
2089,Dierk Binner-Jopich,1981-01-16,Female,Doctorate,2021-02-09,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Part-time,119405.46,3,Active,18,German,3,43,36-45,1-3 Years,100K-125K,2023,4.333333333333333,32,39,1936.3333333333333,186.66666666666666,7.333333333333333,High,4.666666666666667,8384.68,13114.8,5K-10K,10K-20K,Very High,6-10,Excellent,21-40,21-40,1901-2100,151-200
2090,Qarin Rajagopal,1963-10-28,Female,Master's,2020-06-19,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,43976.47,1,Active,22,Indo-Aryan,4,61,56-66,4-6 Years,30K-50K,2023,2.25,42,47,1806.25,102.25,6.75,Low,3.25,5820.67,9043.17,5K-10K,5K-10K,High,6-10,Average,41-60,41-60,1701-1900,101-150
2091,Dr. Birte Ernst MBA.,2001-09-19,Male,Bachelor's,2021-06-09,IT,Data Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,73537.91,1,Active,20,Germany-Other,3,23,18-25,1-3 Years,50K-75K,2023,1.6666666666666667,33,39,2016.0,126.66666666666667,13.666666666666666,Moderate,4.0,3002.2799999999997,4495.51,500-5K,500-5K,High,11-15,Below Average,21-40,21-40,1901-2100,101-150
2092,Gary Hodgson,1970-07-08,Female,Associate's,2021-06-06,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,84935.88,1,Active,20,White British,3,54,46-55,1-3 Years,75K-100K,2023,3.0,34,39,1819.3333333333333,141.66666666666666,8.666666666666666,High,4.333333333333333,7095.23,9237.63,5K-10K,5K-10K,Very High,6-10,Average,21-40,21-40,1701-1900,101-150
2093,Nitesh Tiwari,1973-12-27,Male,Bachelor's,2020-04-25,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,47186.75,4,Active,22,Indo-Aryan,4,51,46-55,4-6 Years,30K-50K,2023,1.75,45,51,1953.25,85.5,14.0,Low,2.75,4491.01,7039.780000000001,500-5K,5K-10K,Medium,11-15,Below Average,41-60,41-60,1901-2100,51-100
2094,Brian Hardy,1987-10-26,Male,Master's,2018-07-29,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,91474.6,4,Active,15,White,6,37,36-45,4-6 Years,75K-100K,2023,2.8333333333333335,62,72,1984.1666666666667,223.66666666666666,11.166666666666666,Low,3.8333333333333335,12535.699999999999,17548.91,10K-15K,10K-20K,High,11-15,Average,61-80,61-80,1901-2100,Above 200
2095,Ekta Soni,1967-06-26,Male,Bachelor's,2020-11-20,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,59852.66,1,Active,22,Indo-Aryan,4,57,56-66,4-6 Years,50K-75K,2023,3.25,43,52,1838.75,106.0,16.5,Moderate,3.5,9585.92,12359.7,5K-10K,10K-20K,High,16-20,Good,41-60,41-60,1701-1900,101-150
2096,Aachal Wagle,1980-04-11,Female,Doctorate,2019-09-08,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,79513.21,3,Active,22,Dravidian,5,44,36-45,4-6 Years,75K-100K,2023,3.4,53,61,1926.4,164.0,10.0,High,3.8,13063.74,17555.39,10K-15K,10K-20K,High,6-10,Good,41-60,61-80,1901-2100,151-200
2097,Graham Knowles,2000-02-19,Male,High School,2022-03-17,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,102676.22,1,Active,18,Asian British,2,24,18-25,1-3 Years,100K-125K,2023,4.0,21,24,1733.5,210.5,16.5,Moderate,4.0,6001.450000000001,8145.43,5K-10K,5K-10K,High,16-20,Good,21-40,21-40,1701-1900,Above 200
2098,Fitan Sankaran,1999-04-10,Male,Doctorate,2020-11-22,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,44210.65,4,Active,24,Indo-Aryan,4,25,18-25,4-6 Years,30K-50K,2023,3.25,43,52,1905.25,229.5,6.75,Moderate,2.75,8873.51,12375.140000000001,5K-10K,10K-20K,Medium,6-10,Good,41-60,41-60,1901-2100,Above 200
2099,Randy Serrano,1998-11-23,Male,High School,2019-09-19,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,69534.87,1,Active,22,Bengali,5,26,26-35,4-6 Years,50K-75K,2023,3.2,54,59,1843.6,137.4,11.0,Low,3.4,11769.449999999999,16054.41,10K-15K,10K-20K,High,11-15,Good,41-60,41-60,1701-1900,101-150
2100,Kristen Lopez,2003-09-04,Female,Associate's,2020-11-25,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,98082.63,3,Active,15,White,4,21,18-25,4-6 Years,75K-100K,2023,2.5,41,52,2009.0,200.75,9.25,Low,3.25,6865.4800000000005,9522.7,5K-10K,5K-10K,High,6-10,Average,41-60,41-60,1901-2100,Above 200
2101,Lidija Schacht,2000-07-24,Female,Master's,2021-01-15,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,71358.93,4,Resigned,22,German,1,24,18-25,1-3 Years,50K-75K,2021,1.0,12,14,1710.0,250.0,18.0,High,1.0,736.7,1165.08,500-5K,500-5K,Very Low,16-20,Poor,10-20,10-20,1701-1900,Above 200
2102,Sharon Erickson,1975-12-30,Male,Bachelor's,2019-05-20,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,105874.26,4,Active,15,Bengali,5,49,46-55,4-6 Years,100K-125K,2023,1.4,55,63,1839.0,180.6,9.6,Moderate,3.8,4764.72,6750.8099999999995,500-5K,5K-10K,High,6-10,Below Average,41-60,61-80,1701-1900,151-200
2103,Justin Vasquez,1962-10-24,Female,Bachelor's,2019-12-15,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Onsite,Part-time,52244.04,2,Active,22,Hispanic,5,62,56-66,4-6 Years,50K-75K,2023,3.0,51,59,1883.0,130.8,8.4,High,5.0,9806.76,14608.24,5K-10K,10K-20K,Very High,6-10,Average,41-60,41-60,1701-1900,101-150
2104,Aarini Desai,1972-06-27,Male,Associate's,2022-01-28,R&D,Research Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,62263.75,1,Active,22,Indo-Aryan,2,52,46-55,1-3 Years,50K-75K,2023,3.0,24,26,1785.0,205.5,15.0,High,3.5,4125.61,5912.45,500-5K,5K-10K,High,11-15,Average,21-40,21-40,1701-1900,Above 200
2105,Kazim Ackermann,1984-04-29,Female,Bachelor's,2018-07-10,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,48550.59,1,Active,22,Germany-Other,6,40,36-45,4-6 Years,30K-50K,2023,2.0,62,79,1920.1666666666667,129.33333333333334,10.5,Moderate,3.3333333333333335,7956.58,10819.2,5K-10K,10K-20K,High,11-15,Below Average,61-80,61-80,1901-2100,101-150
2106,Patricia Carr,1989-03-16,Female,Doctorate,2021-02-10,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,86332.02,4,Active,20,UK-Other,3,35,26-35,1-3 Years,75K-100K,2023,1.6666666666666667,34,38,1816.3333333333333,203.33333333333334,17.0,Low,4.333333333333333,3587.35,5231.91,500-5K,5K-10K,Very High,16-20,Below Average,21-40,21-40,1701-1900,Above 200
2107,Katrina Hammond,1981-03-07,Female,Master's,2020-12-30,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,48070.83,1,Active,22,White,3,43,36-45,1-3 Years,30K-50K,2023,2.25,43,50,1980.25,203.25,14.5,Low,4.25,6602.09,8157.47,5K-10K,5K-10K,Very High,11-15,Average,41-60,41-60,1901-2100,Above 200
2108,Horst-Dieter Schuster,1971-11-08,Other,High School,2018-04-04,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,75131.62,3,Resigned,18,German,6,53,46-55,4-6 Years,75K-100K,2020,2.0,35,42,1879.6666666666667,232.66666666666666,15.0,High,3.6666666666666665,3920.82,6033.0199999999995,500-5K,5K-10K,High,11-15,Below Average,21-40,41-60,1701-1900,Above 200
2109,Alexa Ziegert B.A.,1959-08-26,Male,High School,2018-11-08,Sales,Sales Manager,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,64083.89,2,Active,22,German,6,65,56-66,4-6 Years,50K-75K,2023,2.3333333333333335,68,73,1968.6666666666667,69.66666666666667,8.5,Low,4.5,10109.41,14577.11,10K-15K,10K-20K,Very High,6-10,Average,61-80,61-80,1901-2100,51-100
2110,Gerald Harris,1959-10-29,Male,Doctorate,2021-04-20,Operations,Logistics Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,87760.74,4,Active,20,White British,3,65,56-66,1-3 Years,75K-100K,2023,2.3333333333333335,33,38,1959.3333333333333,209.66666666666666,7.0,Low,2.6666666666666665,4417.5599999999995,7091.7,500-5K,5K-10K,Medium,6-10,Average,21-40,21-40,1901-2100,Above 200
2111,Bhanumati Majumdar,1966-06-23,Female,Master's,2021-01-14,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,76631.59,0,Active,22,India-Tribal,3,58,56-66,1-3 Years,75K-100K,2023,3.0,32,41,1734.6666666666667,152.0,7.0,High,3.6666666666666665,6510.5,7741.110000000001,5K-10K,5K-10K,High,6-10,Average,21-40,41-60,1701-1900,151-200
2112,Augustin Nerger-Gutknecht,2001-02-16,Male,Associate's,2020-09-17,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,84390.15,0,Active,20,German,4,23,18-25,4-6 Years,75K-100K,2023,3.0,43,50,2005.5,124.25,10.75,Moderate,3.25,7802.51,11065.72,5K-10K,10K-20K,High,11-15,Average,41-60,41-60,1901-2100,101-150
2113,Philip Kelly,1963-12-18,Female,Doctorate,2021-11-03,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,88161.21,4,Active,18,White British,3,61,56-66,1-3 Years,75K-100K,2023,3.6666666666666665,32,35,1639.6666666666667,150.66666666666666,12.0,Low,4.0,7673.26,11234.69,5K-10K,10K-20K,High,11-15,Good,21-40,21-40,1501-1700,151-200
2114,Christopher Stephens,2006-08-25,Female,Doctorate,2021-05-14,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,91330.4,4,Active,18,Bengali,3,18,18-25,1-3 Years,75K-100K,2023,2.6666666666666665,32,38,2159.3333333333335,147.33333333333334,7.666666666666667,High,2.3333333333333335,5890.87,7679.47,5K-10K,5K-10K,Medium,6-10,Average,21-40,21-40,Above 2100,101-150
2115,Samantha Wade,1983-12-28,Male,Doctorate,2022-02-27,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,55675.56,0,Active,24,White,2,41,36-45,1-3 Years,50K-75K,2023,1.0,20,29,2041.5,166.0,18.5,Low,3.5,1182.4099999999999,1698.75,500-5K,500-5K,High,16-20,Poor,10-20,21-40,1901-2100,151-200
2116,Fariq Andra,1989-05-23,Female,Doctorate,2019-08-05,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,52516.53,4,Active,24,Indo-Aryan,5,35,26-35,4-6 Years,50K-75K,2023,2.8,53,61,1858.2,151.2,14.2,Low,4.4,10426.64,14005.42,10K-15K,10K-20K,Very High,11-15,Average,41-60,61-80,1701-1900,151-200
2117,Kelly Baker-Moore,1975-01-07,Female,Master's,2020-05-07,Operations,Logistics Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Full-time,64155.96,4,Active,22,White British,4,49,46-55,4-6 Years,50K-75K,2023,2.5,41,43,2119.0,109.5,6.25,Moderate,4.75,9032.55,10020.75,5K-10K,10K-20K,Very High,6-10,Average,41-60,41-60,Above 2100,101-150
2118,Wayne Burton,1996-05-11,Male,Doctorate,2021-02-22,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,69246.1,2,Active,20,Bengali,3,28,26-35,1-3 Years,50K-75K,2023,1.3333333333333333,33,42,1752.0,155.66666666666666,9.666666666666666,Moderate,3.0,2799.0,3675.0,500-5K,500-5K,Medium,6-10,Below Average,21-40,41-60,1701-1900,151-200
2119,Jost Tintzmann-Käster,2001-12-10,Female,Master's,2019-04-18,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,105919.03,2,Active,15,German,5,23,18-25,4-6 Years,100K-125K,2023,2.2,53,60,2031.6,134.2,9.8,Low,3.6,7669.82,11068.98,5K-10K,10K-20K,High,6-10,Average,41-60,41-60,1901-2100,101-150
2120,Nathan Harris,2001-12-06,Male,Associate's,2019-02-05,Finance,Accountant,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,71187.61,0,Resigned,18,Hispanic,2,23,18-25,1-3 Years,50K-75K,2020,3.0,21,27,1908.0,198.0,12.0,High,3.5,3858.87,5463.79,500-5K,5K-10K,High,11-15,Average,21-40,21-40,1901-2100,151-200
2121,Jagrati Chana,1965-03-16,Male,Bachelor's,2020-02-11,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,120460.11,4,Active,15,Indo-Aryan,4,59,56-66,4-6 Years,100K-125K,2023,2.75,44,47,1895.0,197.5,5.5,Low,3.25,8137.0,10552.28,5K-10K,10K-20K,High,6-10,Average,41-60,41-60,1701-1900,151-200
2122,Ahmed Jähn,1999-03-31,Male,Doctorate,2019-03-27,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,50187.12,3,Active,24,German,5,25,18-25,4-6 Years,50K-75K,2023,2.6,57,69,1915.2,205.8,10.0,High,2.6,9424.16,11953.89,5K-10K,10K-20K,Medium,6-10,Average,41-60,61-80,1901-2100,Above 200
2123,James Alvarez,1964-11-03,Female,Doctorate,2019-07-02,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,61444.89,2,Active,22,Bengali,5,60,56-66,4-6 Years,50K-75K,2023,2.4,55,61,1829.6,190.2,12.0,Low,3.4,9546.96,11957.72,5K-10K,10K-20K,High,11-15,Average,41-60,61-80,1701-1900,151-200
2124,Hector Woodard,1990-06-01,Male,High School,2022-09-06,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,81924.8,1,Active,20,Bengali,2,34,26-35,1-3 Years,75K-100K,2023,2.5,23,25,1812.5,76.5,16.0,Low,4.5,3341.54,5261.47,500-5K,5K-10K,Very High,16-20,Average,21-40,21-40,1701-1900,51-100
2125,Christopher Snyder,1965-07-23,Female,Doctorate,2018-08-20,Finance,Accountant,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,48710.66,1,Active,22,White,6,59,56-66,4-6 Years,30K-50K,2023,2.3333333333333335,66,82,1902.6666666666667,110.0,12.166666666666666,High,3.8333333333333335,9448.099999999999,12997.779999999999,5K-10K,10K-20K,High,11-15,Average,61-80,Above 80,1901-2100,101-150
2126,Miss Diane Harvey,1980-12-16,Female,Bachelor's,2020-07-27,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Part-time,58877.95,3,Active,22,White British,4,44,36-45,4-6 Years,50K-75K,2023,2.0,44,45,1930.0,141.5,5.0,High,4.25,6455.82,8190.32,5K-10K,5K-10K,Very High,1-5,Below Average,41-60,41-60,1901-2100,101-150
2127,Sean Walker,1976-11-02,Female,High School,2019-01-08,HR,HR Manager,Senior,North America,USA,37.7749,-122.4194,Onsite,Full-time,64376.72,1,Active,22,Black,5,48,46-55,4-6 Years,50K-75K,2023,3.0,53,61,2007.8,120.4,10.8,High,3.2,9838.38,14025.92,5K-10K,10K-20K,High,11-15,Average,41-60,61-80,1901-2100,101-150
