Employee ID,Full Name,Resignation Probability,Resignation Prediction
0.445522026,Dr Joan Williams,0.000345075,0
0.447446528,Sachi Ganguly,0.010251383,0
0.449371029,Jagdish Bora,0.008544418,0
0.45129553,James Small,0.001250517,0
0.453220031,Paul Roberts,0.001074248,0
0.455144532,Henrike Eigenwillig B.A.,9.80E-05,0
0.457069034,Cody Vazquez,0.002266481,0
0.458993535,Carsten Barkholz MBA.,0.000286425,0
0.460918036,Dipta Soni,0.00485966,0
0.462842537,Katy Jones,0.201849293,0
0.464767038,Rachit Jani,0.779951508,1
0.46669154,Rodney Myers,0.000119605,0
0.468616041,Jesse Lambert,0.000222588,0
0.470540542,Chase Morales,0.001703447,0
0.472465043,Prof. Dierk Jacobi Jäckel B.Sc.,3.54E-05,0
0.474389544,Isaac Dutta,0.000165476,0
0.476314046,Bhavika Tiwari,0.000202895,0
0.478238547,Toby White-Kirby,0.000857511,0
0.480163048,Patrick Leonard,0.000102652,0
0.482087549,Zayyan Ganguly,0.000175133,0
0.48401205,Angela Holloway,0.001332013,0
0.485936552,Natalie Anderson,0.000135634,0
0.487861053,Shirley Burrows,0.003186126,0
0.489785554,Mark Chandler,0.000168097,0
0.491710055,David Hartman,0.000332667,0
0.493634556,Edhitha Comar,0.007296399,0
0.495559058,Judith Hamann B.A.,0.813108007,1
0.497483559,Christopher Spears,0.043832289,0
0.49940806,Jason Mayer,0.000120039,0
0.501332561,Aditya Patil,7.68E-05,0
0.503257062,Christian Woods,0.000127017,0
0.505181564,Ethan Agate,0.000643646,0
0.507106065,Timothy Joyce-Buckley,0.005776678,0
0.509030566,Matthew Brown,0.001078227,0
0.510955067,Dr Christine Morgan,8.72E-05,0
0.512879568,Derrick Weiss,0.000137082,0
0.514804069,Thomas Jackson,4.74E-05,0
0.516728571,Rosa Hahn,0.034696485,0
0.518653072,Georgia Heydrich,0.001353042,0
0.520577573,Rosemary Webb,0.000268096,0
0.522502074,Charles Ramos,0.000141732,0
0.524426575,Ashley Small,0.01082119,0
0.526351077,Jemma Shah-Lawson,0.000152122,0
0.528275578,Dr. Friedrich-Wilhelm Müller B.A.,0.056020621,0
0.530200079,Dean White,0.004370156,0
0.53212458,Qasim Maharaj,0.000116966,0
0.534049081,Karl-Dieter Rust,0.001882967,0
0.535973583,Steven Gates,4.93E-05,0
0.537898084,Martin Smith,0.999525272,1
0.539822585,Benjamin Watkins,4.91E-05,0
0.541747086,Terry Clark,0.01843173,0
0.543671587,Janet Booth-Thompson,0.000270395,0
0.545596089,Trevor Graves,0.002657223,0
0.54752059,Jennifer Smith,0.002647006,0
0.549445091,Marvin Silva,0.997931194,1
0.551369592,Dr. Elenore Kranz,0.000464459,0
0.553294093,Brandon Hernandez,0.000106736,0
0.555218595,Jennifer Mays,0.000123963,0
0.557143096,Kuno Krein B.A.,0.999524292,1
0.559067597,Hemani Magar,0.004750248,0
0.560992098,Earl Watson,0.004410793,0
0.562916599,Dominik Gerlach,0.000236169,0
0.564841101,John Bauer III,5.13E-05,0
0.566765602,Mr Christopher Robinson,5.92E-05,0
0.568690103,Jeremy Morton,0.000132681,0
0.570614604,Kornelia Hahn,0.29868754,0
0.572539105,Heinz Trupp,0.999463597,1
0.574463606,Katherine Brown,0.002166313,0
0.576388108,Jessica Moore,0.002917217,0
0.578312609,Dr. Julian Zorbach MBA.,0.00017595,0
0.58023711,Priscilla Watkins,8.38E-05,0
0.582161611,Univ.Prof. Edit Bauer,0.000617456,0
0.584086112,Dr. Arzu Jacob B.A.,0.0002141,0
0.586010614,Jacqueline Owen,0.999526974,1
0.587935115,Mark Phillips,0.052278002,0
0.589859616,Chaaya Tak,0.016628247,0
0.591784117,Zilmil Vaidya,0.003103041,0
0.593708618,David Sandoval,6.02E-05,0
0.59563312,Stephanie Fisher,0.999684821,1
0.597557621,Ryan Davis,0.000718941,0
0.599482122,Jennifer Woods,0.998351456,1
0.601406623,Indali Shanker,6.79E-05,0
0.603331124,Brett Fowler,0.000235352,0
0.605255626,Norman Taylor,0.000264924,0
0.607180127,Dr Roy Parker,7.26E-05,0
0.609104628,Duncan Clements,0.00230685,0
0.611029129,Bridget Clay,0.988620237,1
0.61295363,Philip Heydrich,0.001109813,0
0.614878132,Robert Khan,0.001427508,0
0.616802633,Martin Thompson,0.000147844,0
0.618727134,William Day-Mitchell,7.93E-05,0
0.620651635,Sarah Harris,6.69E-05,0
0.622576136,Nicolai Bachmann,0.000957305,0
0.624500638,Anthony Chapman,0.00036945,0
0.626425139,Helfried Rose-Hamann,0.000624911,0
0.62834964,Marilyn Hussain,0.000105278,0
0.630274141,Chandran Soni,4.43E-05,0
0.632198642,Ucchal Gokhale,0.000586603,0
0.634123144,Kyle Evans,0.000174293,0
0.636047645,Joshua Lal,0.000776566,0
0.637972146,Veronika Kabus,0.000144016,0
0.639896647,Tammy Hess,0.008663014,0
0.641821148,Jamie Levy,0.999010674,1
0.643745649,Randolf Beer,0.000572207,0
0.645670151,Aradhana Mahajan,0.998509183,1
0.647594652,Debra Perry-Bryant,0.745985538,1
0.649519153,Ronald Khan,0.008562732,0
0.651443654,Martin Thompson-Davies,0.000264961,0
0.653368155,Patric Bolzmann,0.001300332,0
0.655292657,Michael Ware,0.000204044,0
0.657217158,Grace Campbell,0.005652805,0
0.659141659,Ahmet Trommler,0.000218243,0
0.66106616,Ms Louise Campbell,0.998096969,1
0.662990661,Nicole Lyons,4.27E-05,0
0.664915163,Charles Floyd,9.49E-05,0
0.666839664,Juan Cochran,0.002084728,0
0.668764165,Nachiket Gopal,0.000106493,0
0.670688666,Rudra Handa,0.990086153,1
0.672613167,Mariechen Boucsein-Eigenwillig,0.000400156,0
0.674537669,Ria Patla,0.011523578,0
0.67646217,Ing. Magdalene Schleich,0.00062593,0
0.678386671,Luka Schacht-Ehlert,0.000781137,0
0.680311172,Robert Hernandez,0.000148362,0
0.682235673,Nelly Kraus,0.990318023,1
0.684160175,Ms Barbara Walters,0.000599154,0
0.686084676,Matthew Reynolds,0.002304456,0
0.688009177,Lisa Rangel,0.000161782,0
0.689933678,Miss Margaret Kirk,0.000146959,0
0.691858179,Andrei Butte,0.997873483,1
0.693782681,Margaret Stephens,0.000909635,0
0.695707182,Ruthild Adolph,4.68E-05,0
0.697631683,Xalak Barad,0.000998868,0
0.699556184,Prof. Heide Etzler B.Eng.,0.138077783,0
0.701480685,Ing. Theo Ebert B.Eng.,0.088588248,0
0.703405187,Ms Caroline Gregory,0.000408483,0
0.705329688,Spencer White,7.69E-05,0
0.707254189,Cindy Hamann B.A.,0.000152304,0
0.70917869,Ryan Miller,0.154513015,0
0.711103191,Christopher Avila,0.14604318,0
0.713027692,Anthony Martin,0.003417484,0
0.714952194,Christiana Krebs,0.002021082,0
0.716876695,Eric Perez,0.000180531,0
0.718801196,Michelle Drake,0.000136758,0
0.720725697,Danielle Foster,0.000214098,0
0.722650198,Jason Kapoor,5.06E-05,0
0.7245747,Matthew Glass,0.067669856,0
0.726499201,Ekani Sanghvi,0.005148856,0
0.728423702,Chaitanya Tak,0.000150254,0
0.730348203,Beverly Cline,0.001619743,0
0.732272704,Univ.Prof. Patrick Kostolzin,0.001266761,0
0.734197206,Jonathan Gregory,0.284685333,0
0.736121707,Alice Brown,0.86790846,1
0.738046208,Frank Roberts,0.000145159,0
0.739970709,Anthony Brown,0.923772396,1
0.74189521,Alexis Black,0.000496837,0
0.743819712,June Johnson,0.000102839,0
0.745744213,Mr Conor Pollard,0.000107449,0
0.747668714,Dr Megan Lloyd,0.000130641,0
0.749593215,Dr Donald Carter,0.000390602,0
0.751517716,Joe Escobar,7.62E-05,0
0.753442218,Hans-Josef Rogge,0.000170664,0
0.755366719,Matthew Smith,0.944223212,1
0.75729122,Jessica Taylor,0.004151659,0
0.759215721,Andrea Gomez,3.31E-05,0
0.761140222,Naveen Sengupta,0.040156582,0
0.763064724,Marissa Newman,0.000131148,0
0.764989225,Teerth Mittal,0.000274755,0
0.766913726,Callum Smith,0.000159182,0
0.768838227,Vrinda Wason,0.000633535,0
0.770762728,Kathi Jacob,0.011336064,0
0.77268723,Dr Christian Mills,0.000141732,0
0.774611731,Chad Graham,9.70E-05,0
0.776536232,Ashley Everett,0.99809499,1
0.778460733,Kathleen Alexander,0.998606854,1
0.780385234,Perry Carter,0.999049724,1
0.782309735,Andrea Bird,0.001084675,0
0.784234237,Manuel Dominguez,5.28E-05,0
0.786158738,Vladimir Trapp,0.000387903,0
0.788083239,Dr. Reinhild Holsten,0.999277019,1
0.79000774,James Romero,0.002350292,0
0.791932241,Tristan Wali,0.997266768,1
0.793856743,Frau Natalie Henck,0.000109852,0
0.795781244,Lawrence Hughes,0.998834167,1
0.797705745,William Green-Morgan,0.999075826,1
0.799630246,Samaksh Bedi,0.0002349,0
0.801554747,Gregory Barker,0.000362394,0
0.803479249,Julia Arnold,0.998697876,1
0.80540375,Crystal Ferguson,0.000255083,0
0.807328251,Nicole Dean,0.99722217,1
0.809252752,Crystal Cooper,0.000247707,0
0.811177253,Danny Cordova,0.000180715,0
0.813101755,Jessica Lucas,0.999367367,1
0.815026256,Heribert Schmidtke,0.000333038,0
0.816950757,Dale Higgins,0.012610308,0
0.818875258,Alex Anderson,7.92E-05,0
0.820799759,Tonya Moran,0.000201807,0
0.822724261,Erica Ayala,5.34E-05,0
0.824648762,Ruth Quinn-Reynolds,6.70E-05,0
0.826573263,Victor Prabhu,0.004162142,0
0.828497764,Terence Watson-Jones,0.999510314,1
0.830422265,Melissa Rodgers,0.002840786,0
0.832346767,Inge Schweitzer,0.000524378,0
0.834271268,Daniel Kaufman,7.64E-05,0
0.836195769,Suzanne Fröhlich-Keudel,0.000317575,0
0.83812027,Bryan Mcgrath,0.000393007,0
0.840044771,Allison Howard,0.000682471,0
0.841969273,Lindsey Moreno,0.00016449,0
0.843893774,Yamini Warrior,0.083153019,0
0.845818275,Scott Floyd,0.997052332,1
0.847742776,Lisa Harris,0.999526342,1
0.849667277,Julian Nelson,0.000288035,0
0.851591778,Kelly Carpenter,0.003031924,0
0.85351628,Vihaan Raj,0.104344645,0
0.855440781,Judy Anderson,0.996816335,1
0.857365282,Mahika Dube,0.999125375,1
0.859289783,Holly Jackson-Warren,0.00054267,0
0.861214284,Idika Gola,0.002151782,0
0.863138786,Marie-Therese Meister,0.000175892,0
0.865063287,Owen Slater,0.99880449,1
0.866987788,Karen Martin,0.000117398,0
0.868912289,Drago Häring B.A.,0.000269435,0
0.87083679,Sophia Burns,0.059300839,0
0.872761292,Rachita Soman,0.00120249,0
0.874685793,Glen Thornton,8.46E-05,0
0.876610294,Mrs Catherine Carter,0.255021547,0
0.878534795,Franca Zahn B.Sc.,0.964852044,1
0.880459296,Patrick Chopra,0.000174627,0
0.882383798,Charles Humphreys,0.002662719,0
0.884308299,Lauren Dalton,0.000254954,0
0.8862328,Michael Dugar,0.975914816,1
0.888157301,Ekiya Borde,0.000314997,0
0.890081802,Chandani Ratti,0.005961141,0
0.892006304,Marcus Carpenter,0.000438522,0
0.893930805,Jill Thomas,0.00042925,0
0.895855306,Ashley Nash,0.000811397,0
0.897779807,Ryan Washington,0.000256413,0
0.899704308,Adam Green,7.94E-05,0
0.90162881,Isha Kalita,0.000452893,0
0.903553311,Heinz-Willi Hiller,6.52E-05,0
0.905477812,Carrie Reyes,0.00024508,0
0.907402313,Mrs. Katherine Prince MD,0.000263454,0
0.909326814,Sian Hughes,8.78E-05,0
0.911251315,Dr George Cooke,0.000597893,0
0.913175817,Frau Hella Nette,0.002017344,0
0.915100318,Evan Mckinney,0.001700926,0
0.917024819,Viraj Pau,0.000739171,0
0.91894932,Joseph Faust,3.00E-05,0
0.920873821,Suzanne Collins,0.000109991,0
0.922798323,Ishanvi Raja,0.028510641,0
0.924722824,Stephen Freeman,0.000190405,0
0.926647325,Paula Tran,0.997744236,1
0.928571826,Jesus Williams,0.050856868,0
0.930496327,Jagdish Chowdhury,4.45E-05,0
0.932420829,Florentine Köster-Margraf,0.000148725,0
0.93434533,Aadhya Rattan,0.000570608,0
0.936269831,Pratyush Ravel,5.66E-05,0
0.938194332,Ishaan Vig,7.46E-05,0
0.940118833,Nathaniel Sami,0.000116634,0
0.942043335,Susan Allen,0.002235795,0
0.943967836,Larry Lewis,9.72E-05,0
0.945892337,Thomas Choudhry,0.000101807,0
0.947816838,Jessica Moody,8.50E-05,0
0.949741339,Pahal Vaidya,4.93E-05,0
0.951665841,Nicholas Watkins,6.82E-05,0
0.953590342,Kathryn Hughes-Begum,6.74E-05,0
0.955514843,Hagen Schmidt,4.61E-05,0
0.957439344,Margaret Hoffman,0.00011288,0
0.959363845,Siegried Fiebig-Trüb,0.000186398,0
0.961288347,Brandon Taylor,0.998571745,1
0.963212848,Lauren Brown,0.000148362,0
0.965137349,Hayley Mitchell,0.001575746,0
0.96706185,Charlotte Bush,4.59E-05,0
0.968986351,Rebecca Leonard,0.009424106,0
0.970910853,Sven Mude-Lindau,0.000284006,0
0.972835354,Thomas Rios,0.000224552,0
0.974759855,Timothy Daniel,0.000290645,0
0.976684356,Brittany Matthews,4.22E-05,0
0.978608857,Lydia Cooper,0.000753874,0
0.980533358,Annette Beck,0.000202379,0
0.98245786,Cassandra Anderson,0.00020564,0
0.984382361,Gordon Hobbs,0.0001677,0
0.986306862,Dr Bethany Hawkins,6.71E-05,0
0.988231363,Cindy Petersen,0.733802384,1
0.990155864,Dipl.-Ing. Babett Reinhardt B.Sc.,6.55E-05,0
0.992080366,Chakradhar Balan,0.000108605,0
0.994004867,Alison Green,0.40028931,0
0.995929368,Bethan Robinson,0.000297831,0
0.997853869,Sara Cummings,0.008226374,0
0.99977837,Richard Burnett,0.000203011,0
1.001702872,Mr Adrian Hobbs,0.989819505,1
1.003627373,Russell Bishop,0.028879639,0
1.005551874,Miss Carole Davis,0.013603579,0
1.007476375,Karen Green-Cook,0.000205447,0
1.009400876,John Nelson,0.025055659,0
1.011325378,Jennifer Baldwin,0.000336196,0
1.013249879,Robert Neal,7.67E-05,0
1.01517438,Paul Walsh,0.000117814,0
1.017098881,Michelle Martinez,4.27E-05,0
1.019023382,Dr Benjamin Black,0.001210455,0
1.020947884,Tanish Nagarajan,6.22E-05,0
1.022872385,Luis Hogan,0.999316398,1
1.024796886,Cathy Robinson,0.000141661,0
1.026721387,Dietrich Jungfer,0.00259365,0
1.028645888,Alexander Barnes,4.34E-05,0
1.03057039,Nancy Russo,0.000550014,0
1.032494891,Paola Mentzel,0.002851323,0
1.034419392,Jason Tailor,0.001157685,0
1.036343893,Emin Hethur,0.000336182,0
1.038268394,Denise Williams DDS,0.000321357,0
1.040192896,Julie Wood,0.001746519,0
1.042117397,Harriet Roberts,0.000205668,0
1.044041898,Ryan Rose,0.001502473,0
1.045966399,Bryan Stephens,0.000266925,0
1.0478909,Victoria White-Hill,0.000114765,0
1.049815401,Douglas Alexander,0.020854317,0
1.051739903,Julian Baker,0.999335579,1
1.053664404,April Hill,0.00012781,0
1.055588905,Lisa Klein,0.008132099,0
1.057513406,Christine Graham,0.000486605,0
1.059437907,Timothy Randall,0.013348687,0
1.061362409,Bethany Armstrong,0.001137078,0
1.06328691,Sara Sauer B.Eng.,6.57E-05,0
1.065211411,Yasti Khare,0.000197486,0
1.067135912,John Burch,0.002005055,0
1.069060413,Damian Warner-Murphy,0.000201736,0
1.070984915,Thomas Newton,0.000337717,0
1.072909416,Manan Chada,0.000612222,0
1.074833917,Jonathan Marsh,0.000218216,0
1.076758418,Chanakya Rajagopal,0.041652076,0
1.078682919,David Robinson,0.000118758,0
1.080607421,Timothy Branch,0.003341122,0
1.082531922,Eugenie Söding,0.001871163,0
1.084456423,Gregory Johnson,0.000451765,0
1.086380924,Manbir Gera,0.002304796,0
1.088305425,Vincent Hammond,5.25E-05,0
1.090229927,Triya Rattan,0.000768193,0
1.092154428,Hector Washington,0.000614947,0
1.094078929,Kristina Rivera,0.999110717,1
1.09600343,Jonathan Knight,0.000127975,0
1.097927931,Chaman Suresh,0.009392045,0
1.099852433,Maria Bowman,0.00026648,0
1.101776934,Mr Michael Smith,0.001143003,0
1.103701435,Dr Nicholas Kaur,0.003886548,0
1.105625936,Patricia Murphy,0.001258457,0
1.107550437,Karl-Dieter Gieß,0.000368605,0
1.109474939,Emily Clarke,0.000137323,0
1.11139944,Ganga Prashad,0.000173114,0
1.113323941,Cornelius Röhrdanz B.A.,0.000154459,0
1.115248442,Herr Heinz-Günther Karge B.A.,0.000246309,0
1.117172943,Eta Luthra,0.000293191,0
1.119097444,Cilli Jessel B.A.,0.012250994,0
1.121021946,Shannon Simmons,0.000155186,0
1.122946447,Janaki Salvi,0.000506377,0
1.124870948,Bethan Bailey,0.000243492,0
1.126795449,Mr Sam Freeman,0.000264924,0
1.12871995,Mrs Amelia Reeves,0.00017766,0
1.130644452,Krisha Nagarajan,0.001697499,0
1.132568953,Nachiket Devan,0.000117455,0
1.134493454,Sarah Hood,0.053028067,0
1.136417955,Shawn Higgins,0.001375107,0
1.138342456,Kathleen Stone,6.44E-05,0
1.140266958,Mackenzie Vasquez,4.43E-05,0
1.142191459,Anna Lee,0.000285615,0
1.14411596,Nandini Wali,6.79E-05,0
1.146040461,John Powell,3.87E-05,0
1.147964962,Andrew Jenkins,0.000408417,0
1.149889464,Carl James-Miles,0.999173883,1
1.151813965,Umang Kalla,0.000235418,0
1.153738466,Victor Bailey,0.000195609,0
1.155662967,Ing. Isabella Meyer B.A.,0.001031305,0
1.157587468,Jennifer Key,0.000304835,0
1.15951197,Dylan Poole,0.000112063,0
1.161436471,Warhi Dua,0.000231826,0
1.163360972,Donald Gonzalez,0.005547848,0
1.165285473,Elsbeth Peukert,0.002124305,0
1.167209974,Daniel Wilson,0.00018307,0
1.169134476,Graeme Cooper,0.996145703,1
1.171058977,Olivia Campbell,0.00013398,0
1.172983478,Zoe Clarke,0.00050985,0
1.174907979,Mary Owen,0.017345577,0
1.17683248,Dr Amber Macdonald,0.998139189,1
1.178756982,Jon Miller,0.002388627,0
1.180681483,Richard Hayes,0.049653833,0
1.182605984,Christine Stephenson,0.005984495,0
1.184530485,Ing. Fanny Cichorius B.Sc.,0.002530844,0
1.186454986,Oswin Blümel B.Eng.,9.72E-05,0
1.188379487,Brian Ellis,0.000661105,0
1.190303989,Zehaan Mani,0.001660691,0
1.19222849,Russell Smith,0.007315192,0
1.194152991,Aaron Bell,0.000180531,0
1.196077492,Anthony Ellis,5.88E-05,0
1.198001993,Christian Noble,0.002219897,0
1.199926495,David Gonzales,0.000155003,0
1.201850996,Univ.Prof. Nuray Holzapfel B.Eng.,0.997206297,1
1.203775497,Wendy Fisher,0.000127975,0
1.205699998,Jalsa Sheth,8.14E-05,0
1.207624499,Valentina Hofmann-Bruder,5.17E-05,0
1.209549001,Donald Woods-Kaur,0.000182455,0
1.211473502,Justin Day,6.59E-05,0
1.213398003,Ben Vincent-Butler,0.000292463,0
1.215322504,Jackson Saha,0.001094243,0
1.217247005,Frau Andrea Hübel,0.000176374,0
1.219171507,Chameli Thakur,0.713786768,1
1.221096008,Mr Raymond Smith,0.000406406,0
1.223020509,Aarna Cheema,6.93E-05,0
1.22494501,Heidemarie Jacobi Jäckel,0.000296908,0
1.226869511,Manuel Henderson,0.004335707,0
1.228794013,Ing. Jonas Mies B.Eng.,3.63E-05,0
1.230718514,Mitali Bajwa,0.116669641,0
1.232643015,Julia Patterson,0.000219318,0
1.234567516,Alejandra Ford,0.000216137,0
1.236492017,Hilary Jenkins,0.004494927,0
1.238416519,Kelly Thornton DVM,3.56E-05,0
1.24034102,Chameli Lal,0.001016695,0
1.242265521,Craig Stark,5.51E-05,0
1.244190022,Ingolf Ritter,0.000618142,0
1.246114523,Jagvi Sethi,0.002594706,0
1.248039024,Hans-H. Knappe B.Sc.,0.000241857,0
1.249963526,Manuel Reeves,0.895292114,1
1.251888027,Vasatika Thakur,0.026073407,0
1.253812528,Joanna Iqbal,0.000251681,0
1.255737029,Claire Scholtz-Gumprich,0.000112241,0
1.25766153,Henry Edwards,5.79E-05,0
1.259586032,Donna Campbell,0.003624206,0
1.261510533,Erich Schönland MBA.,0.999178003,1
1.263435034,Dr Brian Murphy,0.000699305,0
1.265359535,Melissa Wallace,0.000824451,0
1.267284036,Robert Smith,0.000443926,0
1.269208538,Sharon Lamb,8.97E-05,0
1.271133039,Chad Day,0.02646613,0
1.27305754,Magdalene Hartmann,9.88E-05,0
1.274982041,Marc Lozano,0.00050077,0
1.276906542,Laura Ali-Patel,0.000121514,0
1.278831044,Panini Hayre,0.00396696,0
1.280755545,Robert Burnett,9.43E-05,0
1.282680046,Hansjürgen Hamann-Steckel,0.000752861,0
1.284604547,Joyce Bolton,3.84E-05,0
1.286529048,Gaurangi Chada,0.002300449,0
1.28845355,Alicia Salazar,0.998772226,1
1.290378051,Carlos Nelson,0.00010412,0
1.292302552,Brooke Wright,0.000727931,0
1.294227053,Oeshi Pillai,6.04E-05,0
1.296151554,Christopher Mccoy,0.83186825,1
1.298076056,Ruth Hornig,0.000270584,0
1.300000557,Gregory Miller,0.99361663,1
1.301925058,Arthur Williams,0.000179766,0
1.303849559,Sara Welch-Williams,0.000492776,0
1.30577406,David Lambert,0.000664777,0
1.307698562,Giesela Girschner,0.199680335,0
1.309623063,Paula Wade,0.002944132,0
1.311547564,Yashawini Taneja,9.15E-05,0
1.313472065,Mekhala Varty,0.000477895,0
1.315396566,Tracey Olson,0.253543527,0
1.317321067,Heather Oconnor,0.067249607,0
1.319245569,Univ.Prof. Hagen Wilmsen B.Eng.,9.85E-05,0
1.32117007,Julian Johnson,0.000101606,0
1.323094571,Amy Marshall,0.001594412,0
1.325019072,Gavin Brown,0.000221707,0
1.326943573,Ekavir Subramanian,0.00014813,0
1.328868075,Kimberly Perry,0.003304257,0
1.330792576,William Molina,0.000866886,0
1.332717077,Mitali Khatri,0.000241831,0
1.334641578,Zilmil Lanka,0.997948464,1
1.336566079,Corinne Tröst,9.32E-05,0
1.338490581,Lynn Chaney,0.001236219,0
1.340415082,Dr Damien Kelly,0.000726455,0
1.342339583,Keith Jackson,0.001002138,0
1.344264084,Robin Wise,0.000144038,0
1.346188585,Travis Miller,8.23E-05,0
1.348113087,Steven Harris,0.00036758,0
1.350037588,Rebecca Mills,4.27E-05,0
1.351962089,Randy Carpenter,6.79E-05,0
1.35388659,Laura Mcgrath,0.000187731,0
1.355811091,Krisha Thaker,6.43E-05,0
1.357735593,Dr Christopher Walker,0.000186398,0
1.359660094,Jason Bishop,5.00E-05,0
1.361584595,Roberto Carey,0.999330974,1
1.363509096,Urishilla Raja,0.998153098,1
1.365433597,Ayush Vyas,0.001634831,0
1.367358099,Pranav Pillay,0.770700472,1
1.3692826,Shane Salazar,3.77E-05,0
1.371207101,Mr. Frederick Walker,0.997452665,1
1.373131602,Joseph Williams,9.95E-05,0
1.375056103,Carlos Tate,0.004304289,0
1.376980605,Alka Hari,0.001837577,0
1.378905106,Michael Franklin,9.43E-05,0
1.380829607,Anthony Jones,3.56E-05,0
1.382754108,Tom Austermühle B.Eng.,9.81E-05,0
1.384678609,Ucchal Ratta,0.000251566,0
1.38660311,Michael Young,0.744837885,1
1.388527612,Maurice Davies,0.000108306,0
1.390452113,Nicholas Stewart,0.000132136,0
1.392376614,Danny Sinclair,0.000180556,0
1.394301115,Kreszentia Rogge,0.000129997,0
1.396225616,Jennifer Caldwell,0.00191337,0
1.398150118,Chanchal Oommen,0.009083783,0
1.400074619,Mr George James,0.000747678,0
1.40199912,Timothy Gilbert,0.003388558,0
1.403923621,Stephen Jones,0.000206643,0
1.405848122,Gemma Walsh,0.000749099,0
1.407772624,Trevor Dean,0.000356441,0
1.409697125,Ing. Kemal Henck,0.996481964,1
1.411621626,Adya Nadkarni,6.79E-05,0
1.413546127,Lea Eberth,8.78E-05,0
1.415470628,Brian Nelson,0.010337075,0
1.41739513,Rebecca Price,0.000164956,0
1.419319631,Jose Harper,0.026200265,0
1.421244132,Geoffrey Burton,0.352216048,0
1.423168633,William Ingram,0.998700735,1
1.425093134,Mrs Joan Holland,0.000738709,0
1.427017636,Julius Stolze B.Eng.,0.000192578,0
1.428942137,Robert Jones,0.000404315,0
1.430866638,Julian Whitehead,9.44E-05,0
1.432791139,Daksha Pingle,0.000308591,0
1.43471564,Danny Moore,0.000314892,0
1.436640142,Stephanie Cummings,0.000154736,0
1.438564643,Deanna Wu,0.005309188,0
1.440489144,Angela Norris,0.006196059,0
1.442413645,Owen Grewal,0.0001585,0
1.444338146,Abdul Majumdar,0.000837045,0
1.446262648,Heide-Marie Meister B.A.,9.31E-05,0
1.448187149,Stanley Clarke,0.000530494,0
1.45011165,Christopher Waters,0.280306917,0
1.452036151,Marc Black-Williams,0.069874476,0
1.453960652,Kritika Bala,0.000441764,0
1.455885153,Sheila Wheeler,0.057833464,0
1.457809655,Beatrice Schacht,9.74E-05,0
1.459734156,Jeremy Parker,0.000120765,0
1.461658657,Daniel Bumb,0.007337569,0
1.463583158,Kelly Edwards,0.000111793,0
1.465507659,Sam Joyce,5.10E-05,0
1.467432161,Rachit Thaker,0.949804192,1
1.469356662,Diane Forbes,4.27E-05,0
1.471281163,Justin Fuentes,0.995932429,1
1.473205664,Sofie Jungfer,0.000341306,0
1.475130165,Dennis Mack,5.88E-05,0
1.477054667,Victoria Williams,0.996278588,1
1.478979168,Sarah Vazquez,0.000142702,0
1.480903669,Mr Stewart Mann,0.000696639,0
1.48282817,Nathan George,0.000282585,0
1.484752671,Rebecca Evans,9.17E-05,0
1.486677173,Rebecca Tucker,2.26E-05,0
1.488601674,Stuart Madden,0.000395736,0
1.490526175,Balendra Setty,0.000281397,0
1.492450676,Sneha Pall,0.000357892,0
1.494375177,Osha Sankaran,0.00540439,0
1.496299679,Kritika Dalal,0.964372664,1
1.49822418,Clifford Young-Campbell,0.000122445,0
1.500148681,Duane Cortez,0.998376186,1
1.502073182,Reva Loke,4.58E-05,0
1.503997683,Gina Johnson,0.000988934,0
1.505922185,Günter Kobelt,0.000115339,0
1.507846686,Thomas Hernandez,0.001750011,0
1.509771187,Geetika Gandhi,0.001036104,0
1.511695688,Joshua Shetty,0.000325617,0
1.513620189,Katie Wilson,0.000116905,0
1.515544691,Sara Fritsch,0.002191862,0
1.517469192,Manan Brar,0.003613046,0
1.519393693,Katherine King,6.78E-05,0
1.521318194,Woldemar Ortmann,0.058208842,0
1.523242695,Brandon Kennedy,0.000314997,0
1.525167196,Ms Carole Spencer,0.000601106,0
1.527091698,Keya Bumb,0.000186893,0
1.529016199,Ricky Sanford,0.000129371,0
1.5309407,Bill White,0.999300444,1
1.532865201,Andre Garza,6.02E-05,0
1.534789702,Derek Campbell,0.000256578,0
1.536714204,Jackson Sachdev,0.999452218,1
1.538638705,Jared Johnson,0.001116091,0
1.540563206,Lori Jacobson,0.838616538,1
1.542487707,Lohit Ganesh,0.000174328,0
1.544412208,Jamie Lyons,0.00721766,0
1.54633671,Mrs Julia Dyer,0.000185424,0
1.548261211,Frau Ina Pärtzelt,0.000141572,0
1.550185712,Falk Weinhage B.Eng.,0.000151236,0
1.552110213,Elizabeth Summers MD,6.41E-05,0
1.554034714,Fernando Drubin,8.79E-05,0
1.555959216,Julie Sanchez,0.00974508,0
1.557883717,Sophie Gallagher,0.000372239,0
1.559808218,Edeltraud Schönland-Gotthard,0.000164505,0
1.561732719,Eleanor Black,0.000137584,0
1.56365722,Kritika Shukla,0.000157533,0
1.565581722,Lauren Stevens,0.000111932,0
1.567506223,Jessica Chapman,0.015082901,0
1.569430724,Gabi Fechner-Losekann,4.08E-05,0
1.571355225,Dr. Annette Niemeier B.Eng.,0.000115199,0
1.573279726,Willi Atzler,0.998729888,1
1.575204228,Gordana Jähn,0.555565342,1
1.577128729,Frau Henriette Ackermann B.A.,0.003338649,0
