Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Years at Company,Current Employment Status,Annual Leave Entitlement (days),Ethnicity,Image Path
1801,Jasmin Eigenwillig,1982-08-01,Female,Master's,2020-10-26,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,76011.96,1,10,Active,22,German,
1802,Larry Mitchell,1989-08-20,Male,Master's,2021-01-16,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,83177.1,3,6,Active,18,Bengali,
1803,Eesha Kumar,1993-09-15,Female,Doctorate,2020-08-30,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,71262.73,1,3,Active,22,Indo-Aryan,
1804,Dr Leonard Hewitt,1970-12-13,Male,High School,2019-02-25,IT,IT Support Specialist,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,55644.76,4,4,Active,22,White British,
1805,Paul Burgess,2004-01-08,Female,Bachelor's,2020-01-18,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,62790.56,3,10,Active,22,Bengali,
1806,Nandini Wadhwa,1983-03-16,Female,Doctorate,2020-01-11,R&D,R&D Engineer,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,86885.12,1,4,Resigned,18,India-Tribal,
1807,Stephen Castro,2004-12-17,Male,Doctorate,2018-05-10,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,58126.3,0,2,Active,24,Bengali,
1808,Divya Lad,2001-04-28,Female,High School,2022-05-01,Finance,Accountant,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,46777.73,3,3,Active,25,Indo-Aryan,
1809,Hilde Junck,1981-09-16,Female,Master's,2019-05-24,Marketing,Content Strategist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,89827.52,1,2,Resigned,20,Germany-Other,
1810,Upasna Balan,1970-09-18,Female,Associate's,2019-03-30,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,65276.86,4,2,Active,22,Indo-Aryan,
1811,Laila Schmiedt-Trupp,1974-04-18,Female,Doctorate,2020-06-02,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,72494.94,0,6,Active,22,German,
1812,Victor Peters,1984-03-12,Female,Associate's,2019-03-03,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,67363.55,3,8,Active,22,White,
1813,Mike Briemer,2006-06-27,Male,Associate's,2020-06-12,HR,HR Manager,Senior,Europe,Germany,52.52,13.405,Onsite,Part-time,79187.01,2,4,Resigned,22,German,
1814,Brian Lambert,1991-01-12,Male,Master's,2021-07-17,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,79291.01,3,1,Active,22,Bengali,
1815,Leela Ramakrishnan,1961-08-15,Female,Bachelor's,2021-06-30,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,50333.61,3,2,Active,22,Indo-Aryan,
1816,Jolanthe Weimer,1986-09-13,Male,High School,2018-11-04,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Part-time,113268.42,4,2,Active,15,German,
1817,David Branch,1967-10-19,Male,Doctorate,2020-06-02,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,102410.74,4,1,Active,18,Bengali,
1818,Ati Handa,1997-04-23,Female,Doctorate,2021-08-30,R&D,Research Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,57827.96,3,8,Active,22,Dravidian,
1819,Mary Todd,1960-06-21,Female,High School,2022-06-20,R&D,R&D Engineer,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,45981.23,0,4,Active,24,Bengali,
1820,Daksha Deshmukh,1973-05-18,Female,Doctorate,2018-11-07,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,63820.08,4,4,Active,22,Dravidian,
1821,Saumya Pradhan,1972-09-14,Female,Associate's,2020-12-28,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,52373.79,2,5,Active,22,India-Tribal,
1822,Christine Mason,1973-04-26,Female,Bachelor's,2020-06-06,Finance,Accountant,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,46167.16,1,9,Active,25,White British,
1823,Mrs Ruth John,1978-04-14,Other,Doctorate,2019-01-07,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,78121.92,1,8,Active,22,Asian British,
1824,Scott Bryant,1996-05-13,Male,High School,2021-04-01,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,65783.57,1,9,Resigned,20,White British,
1825,Douglas Buchanan,1979-03-10,Male,High School,2018-04-01,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,52710.29,4,10,Active,22,White,
1826,Max Iyer,2006-02-13,Male,Bachelor's,2021-03-01,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,73642.98,2,10,Active,20,Indo-Aryan,
1827,Colleen Harmon,1997-04-23,Male,Bachelor's,2019-09-18,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,64034.76,0,4,Active,20,Bengali,
1828,Susan Ortiz,1994-08-15,Female,Doctorate,2021-12-04,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,66715.92,2,10,Active,22,Bengali,
1829,Allan Morgan,1960-01-02,Male,Associate's,2021-08-29,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,73361.44,1,1,Resigned,22,White British,
1830,Juan Stephenson,1966-09-14,Male,Master's,2021-12-17,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,62532.61,2,3,Active,22,Bengali,
1831,Jason Young,2000-04-06,Other,High School,2018-10-08,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,96004.92,3,6,Active,18,Bengali,
1832,Anne Francis,1960-01-08,Female,High School,2019-04-07,R&D,Research Scientist,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,119539.87,4,9,Active,18,White British,
1833,Lesley Wilson,1970-05-23,Female,Bachelor's,2020-08-24,R&D,R&D Engineer,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,60853.74,1,1,Active,22,White British,
1834,Dr Marian Adams,2002-03-16,Female,High School,2019-03-21,Marketing,Content Strategist,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,102386.7,1,5,Active,15,Black British,
1835,Mary Ford,1962-01-03,Male,Bachelor's,2020-06-08,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,56839.23,4,1,Resigned,22,White,
1836,Kreszenz Heß,2003-07-24,Male,Associate's,2019-09-11,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,40465.21,0,9,Active,22,German,
1837,Linda Lin,2002-03-21,Male,Bachelor's,2019-05-26,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,66522.68,3,4,Active,22,Bengali,
1838,Lydia Turner,1998-05-28,Male,Doctorate,2018-06-07,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,120394.6,1,6,Active,15,White British,
1839,Collin Martinez,1985-04-26,Male,Associate's,2020-05-01,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,55089.34,2,6,Active,22,White,
1840,Wendy Moran,2004-10-29,Female,Doctorate,2018-01-16,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,56092.6,1,7,Active,24,White,
1841,Carla Harris,1994-03-16,Male,Associate's,2018-02-28,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Part-time,103998.28,2,6,Active,15,Black,
1842,Sarah Carter,1993-08-24,Male,Master's,2021-09-29,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,75910.8,3,7,Active,20,Bengali,
1843,Laura Bauer,2002-04-11,Male,High School,2019-03-05,Sales,Sales Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,75823.16,2,5,Active,22,Black,
1844,Katrina Morris,1991-09-01,Male,Bachelor's,2018-09-22,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,118702.1,0,3,Active,15,White,
1845,Girik Kapur,1970-01-31,Female,Bachelor's,2020-08-06,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,52911.31,0,1,Active,22,Indo-Aryan,
1846,Univ.Prof. Vladimir Schönland,1969-10-02,Female,Doctorate,2021-04-12,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,81305.11,1,9,Active,18,German,
1847,Naveen Saini,1974-09-06,Male,High School,2022-06-04,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,69032.22,4,8,Active,22,Indo-Aryan,
1848,Dr Dominic Griffiths,2006-02-07,Male,Doctorate,2018-09-01,R&D,Research Scientist,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,63783.59,1,3,Active,22,White British,
1849,Azad Varkey,1986-05-15,Male,High School,2018-11-11,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Remote,Part-time,98949.99,3,10,Active,15,Indo-Aryan,
1850,Brandon Alvarado,2005-10-23,Female,Doctorate,2022-12-03,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,76800.39,3,5,Active,22,Bengali,
1851,Angelica Lawson,1986-05-11,Female,Master's,2021-09-26,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,54504.36,1,1,Active,24,Bengali,
1852,Kathleen Stone,1966-09-14,Female,Doctorate,2018-03-11,Sales,Account Executive,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,98854.68,1,5,Resigned,15,Bengali,
1853,Theodore Bava,1999-06-13,Female,Associate's,2020-12-20,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,73634.65,3,7,Active,22,Dravidian,
1854,Michelle Price,1963-02-18,Female,Master's,2021-07-29,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,53839.53,0,2,Active,22,Bengali,
1855,Tim Rowe,1962-08-24,Male,Master's,2022-07-01,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,75460.18,3,7,Active,22,White,
1856,Henriette Niemeier,1967-11-26,Female,Associate's,2019-11-04,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Part-time,71817.63,3,3,Active,20,German,
1857,Mary Craig,1998-01-19,Male,Doctorate,2021-08-08,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,57378.31,3,8,Active,22,White,
1858,Marilyn Lambert,1991-04-10,Female,Bachelor's,2021-10-21,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,64683.01,2,10,Active,22,Black British,
1859,Charles Brown,1963-03-02,Female,Master's,2020-10-22,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,40332.3,3,1,Active,25,White British,
1860,Charles Wilson,1982-04-18,Male,Master's,2022-10-10,Sales,Account Executive,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,44099.7,1,3,Resigned,22,White,
1861,Anay Narayanan,1970-09-25,Female,High School,2021-08-18,R&D,R&D Engineer,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,90647.17,2,10,Resigned,18,Dravidian,
1862,Jason Williams,1986-05-01,Male,Associate's,2018-09-28,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,75948.49,2,8,Active,18,Bengali,
1863,Daniel Kirk,1976-01-06,Male,Master's,2019-09-24,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,74392.9,1,6,Active,22,Bengali,
1864,Karl-Hans Weihmann B.A.,1990-04-30,Male,High School,2022-06-24,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,92437.56,3,4,Active,15,German,
1865,Carlos Garcia,1969-11-04,Female,High School,2020-11-07,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Part-time,61573.09,1,2,Active,20,Hispanic,
1866,Univ.Prof. Kasimir Krein B.A.,1967-02-17,Female,Bachelor's,2020-07-20,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,67580.37,0,5,Active,20,German,
1867,Kristiane Schulz,1983-08-06,Male,High School,2020-09-19,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,73588.94,0,3,Active,20,German,
1868,Leigh Winter,1972-02-24,Other,Doctorate,2021-10-12,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Part-time,53046.52,1,2,Resigned,22,UK-Other,
1869,Christopher Gibson,1974-03-23,Female,Associate's,2019-08-30,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,58616.86,2,5,Active,22,Hispanic,
1870,Lekha Gade,1983-10-01,Female,High School,2022-06-17,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,119072.93,2,1,Active,15,Indo-Aryan,
1871,Prof. Jerzy Kensy MBA.,1967-11-27,Male,Associate's,2022-05-14,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,46712.21,2,7,Active,22,German,
1872,Manthan Raju,1989-11-29,Female,Master's,2021-02-01,Marketing,Marketing Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,83244.0,4,3,Active,20,Dravidian,
1873,Angela Walter,1968-02-11,Male,Doctorate,2022-02-14,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,54437.15,0,2,Active,22,Bengali,
1874,Ishita Walia,1962-07-08,Female,High School,2021-10-28,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,71084.83,0,7,Active,22,Dravidian,
1875,Erika Scott,1979-07-29,Male,High School,2020-07-24,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,59313.39,0,9,Active,22,White,
1876,Herr Ben Walter B.Sc.,1988-05-10,Male,High School,2021-02-08,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,132196.43,1,7,Active,15,Germany-Other,
1877,Klaus Wilms-Heinrich,1986-09-04,Male,High School,2019-08-26,Finance,Accountant,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,110682.64,1,3,Resigned,18,German,
1878,Joseph Benjamin,1995-07-09,Male,Doctorate,2018-05-26,Sales,Account Executive,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,41781.21,1,6,Active,24,White,
1879,Frau Susan Röhricht,1999-08-10,Female,Doctorate,2022-05-11,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,70765.82,0,7,Active,22,German,
1880,Dennis Snyder,1968-03-11,Male,Bachelor's,2020-11-14,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,91909.69,4,8,Active,18,Hispanic,
1881,Tanish Kurian,1989-02-27,Female,High School,2020-01-28,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Part-time,63196.72,3,3,Active,22,Dravidian,
1882,Juan Wilson,1977-12-06,Female,Master's,2020-07-17,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,59315.58,1,10,Active,24,Bengali,
1883,Calvin Manning,1995-10-18,Female,Bachelor's,2021-07-15,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,98421.34,4,10,Active,15,White,
1884,Timothy Russell,1973-01-30,Female,Doctorate,2021-05-12,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,46099.08,4,9,Active,24,Hispanic,
1885,Walburga Hoffmann-Knappe,1959-09-27,Male,Doctorate,2022-12-20,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,58370.56,1,10,Active,22,German,
1886,Joana Scheuermann,1971-04-16,Female,Doctorate,2019-09-11,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,139608.79,1,9,Active,15,German,
1887,Dr Nicola Lewis,1975-06-26,Female,Bachelor's,2022-02-26,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,95253.46,3,6,Active,18,White British,
1888,Laurenz Hermighausen-Jacobi Jäckel,1974-06-09,Male,High School,2021-04-14,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,48038.1,2,6,Active,22,German,
1889,Keith Moore,1979-06-05,Male,Bachelor's,2019-08-30,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,114346.19,3,4,Resigned,18,White,
1890,Frederick Owen,1997-02-08,Female,Bachelor's,2020-08-28,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,53143.57,1,9,Resigned,24,White British,
1891,Chad Kelly,1994-03-31,Female,Doctorate,2021-07-26,HR,HR Manager,Senior,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,41213.65,1,1,Active,25,Bengali,
1892,Jalsa Sampath,1986-09-12,Male,High School,2020-06-28,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,58286.15,4,8,Active,22,Indo-Aryan,
1893,Lilian Scholz,1988-09-03,Female,Associate's,2020-10-24,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,75522.11,0,1,Resigned,22,Turkish,
1894,Stephen Bell,1989-10-03,Male,Associate's,2021-09-12,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,41397.61,0,5,Active,22,Bengali,
1895,Dipl.-Ing. Maya Stolze MBA.,1981-04-30,Female,High School,2018-01-28,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,43767.89,2,1,Active,24,German,
1896,Gregory Bates,1995-04-17,Female,High School,2021-08-14,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Remote,Full-time,90169.09,4,6,Active,15,White British,
1897,H.-Dieter Ullrich B.Eng.,1971-07-06,Female,High School,2021-07-07,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,55136.83,1,3,Active,24,German,
1898,Sarah Page,2002-10-14,Female,Bachelor's,2018-05-06,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,59844.98,3,4,Active,22,White British,
1899,Chanakya Karpe,1961-10-25,Other,High School,2019-02-20,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,127182.83,3,1,Active,15,Indo-Aryan,
1900,Ivonne Schmidtke,1969-04-23,Other,High School,2021-08-05,Finance,Accountant,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,86836.88,0,5,Resigned,18,German,
1901,Dipl.-Ing. Hajo Kostolzin B.Eng.,1963-05-07,Male,Doctorate,2018-08-06,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,97043.88,2,4,Active,15,German,
1902,Aimee Morgan,1994-07-16,Male,Master's,2019-05-02,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Remote,Part-time,83536.22,4,3,Active,20,White British,
1903,Danielle Hubbard,1978-06-28,Female,Doctorate,2021-01-24,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,46900.33,4,6,Active,24,Black,
1904,David Boyle,1977-11-02,Female,Associate's,2019-11-14,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,64491.15,2,1,Resigned,22,White British,
1905,Carolyn Wallace DVM,1993-11-22,Female,Master's,2020-11-26,Marketing,Content Strategist,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,56370.65,2,1,Active,22,Bengali,
1906,Aryan Cherian,1972-08-03,Male,Bachelor's,2021-09-17,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,46448.63,0,2,Active,24,Indo-Aryan,
1907,Angela Harvey,1992-09-03,Other,Associate's,2021-02-12,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,55363.76,3,8,Active,22,Bengali,
1908,Madhav Kala,1962-04-16,Male,Doctorate,2019-10-25,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,33892.7,4,4,Active,25,Indo-Aryan,
1909,Laban Kara,1974-11-12,Other,Doctorate,2019-01-23,Marketing,Content Strategist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,45817.45,0,6,Active,25,Indo-Aryan,
1910,Dawn Wilson,1976-01-26,Female,Doctorate,2021-02-27,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,96453.5,4,1,Resigned,15,White,
1911,David Oommen,1999-05-03,Male,Bachelor's,2019-10-05,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,58486.42,1,7,Active,22,Indo-Aryan,
1912,Kyle Young,2006-08-16,Female,Associate's,2019-01-27,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,74743.7,1,1,Active,20,Bengali,
1913,Brandon Rhodes,1965-09-19,Male,Bachelor's,2018-10-01,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,61892.03,4,1,Active,22,Bengali,
1914,Volkhard Tröst,2005-05-01,Female,High School,2021-05-25,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,115069.82,0,8,Active,15,German,
1915,Rita Duffy-Little,1981-06-26,Female,Doctorate,2020-11-24,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,41679.2,2,2,Active,24,White British,
1916,Tassilo Junitz B.A.,1961-10-09,Male,Doctorate,2019-08-15,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,83331.47,0,3,Resigned,18,German,
1917,James Vasquez,1985-01-03,Male,High School,2019-10-01,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Onsite,Part-time,72363.05,4,4,Active,22,White,
1918,Prof. Wolf-Dieter Schuchhardt,1968-07-25,Male,Bachelor's,2018-02-14,Marketing,Marketing Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,85740.78,0,4,Active,18,German,
1919,Unni Keer,1998-09-26,Male,High School,2018-02-27,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,61855.24,0,8,Active,20,Indo-Aryan,
1920,Rudolph Wernecke,1985-06-30,Male,Master's,2022-08-27,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,77857.78,0,10,Active,22,German,
1921,Dr Rosemary Jones,1963-05-16,Male,Bachelor's,2019-08-22,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,54805.06,1,6,Active,24,White British,
1922,Gregory Villegas,2002-02-19,Male,Doctorate,2018-01-24,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,84090.02,0,10,Active,20,BD-Tribal,
1923,Jalsa Ratta,1991-10-04,Female,Associate's,2018-11-14,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,69963.94,3,4,Active,22,Dravidian,
1924,Danielle Jenkins,1997-10-23,Female,Doctorate,2018-10-08,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,70686.82,4,6,Active,22,Hispanic,
1925,Ms Valerie Price,1974-02-04,Female,High School,2021-08-11,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,88648.84,0,2,Active,18,White British,
1926,Veer Pingle,1977-01-16,Female,Master's,2019-09-16,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,51968.82,2,8,Active,22,Indo-Aryan,
1927,Anusha Das,1964-05-04,Female,Associate's,2020-01-03,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,61200.65,0,3,Active,22,Dravidian,
1928,John Madden,2006-07-08,Male,Bachelor's,2022-09-05,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,65568.14,0,3,Active,22,White,
1929,Miss Helen Browne,2004-10-30,Male,Bachelor's,2021-11-03,Sales,Sales Manager,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Full-time,44067.06,2,7,Active,22,Asian British,
1930,Daniel Stewart,1976-03-02,Male,Master's,2022-02-17,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,54574.23,0,6,Resigned,22,Bengali,
1931,Jeanne White,2001-05-27,Female,Master's,2021-10-09,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,74510.32,4,6,Active,22,Bengali,
1932,Ing. Lukas Sager,1965-12-14,Male,Master's,2019-02-07,HR,HR Manager,Senior,Europe,Germany,52.52,13.405,Remote,Part-time,52477.11,3,9,Active,22,Turkish,
1933,Abha Vora,1982-08-02,Female,Associate's,2019-11-09,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,114017.41,1,1,Active,15,Indo-Aryan,
1934,Richard Graves,1972-08-12,Female,High School,2018-07-08,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,70737.34,2,8,Active,22,Bengali,
1935,Jacob White,1961-12-06,Male,Doctorate,2022-06-26,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,52484.82,2,10,Active,22,Bengali,
1936,Hector Weeks,1959-12-08,Other,Associate's,2018-12-24,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,65798.57,0,2,Active,22,Bengali,
1937,Todd Rosario,2004-04-23,Female,Bachelor's,2018-04-24,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,84322.7,4,4,Active,18,Bengali,
1938,Vincent Marquez,1993-09-16,Female,High School,2019-03-10,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,93564.26,0,8,Active,15,Bengali,
1939,Advaith Sangha,1965-11-14,Male,Bachelor's,2020-12-15,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,120492.26,2,8,Resigned,15,Dravidian,
1940,Aarna Ramanathan,1971-07-09,Female,Doctorate,2022-05-11,R&D,Research Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,115989.93,2,7,Active,15,India-Tribal,
1941,Upasna Ganesan,2001-07-30,Female,Associate's,2021-03-11,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,33247.55,2,1,Active,25,Indo-Aryan,
1942,Megan Smith,1977-04-30,Male,Associate's,2022-08-08,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,59173.99,0,8,Active,24,Asian,
